0.228371517923427,0.267813985739875,0.334673341275308,0.182296912787951,0.280755946556211,0.444039606850023,0.383809742490579,0.168420353144558,0.329175221282139,0.291759591604256,0.135646017401237,0.263170268538555,0.370097281570811,0.186681648354962,0.330507925667139,0.452724717377773,0.330380648096814,0.151510272831237,0.335710874183218,0.313322100504814,0.230640561356727,0.192918106898167,0.204076260561238,0.3624008257804,0.329761807059923,0.308997634813731,0.264574860931458,0.271125574723432,0.236864097468072,0.39610599967212,0.454745765779043,0.319129360371823,0.264956322971285,0.405641302586263,0.382593670136467,0.243881867849313,0.384811566661965,0.354896698778708,0.214625219069734,0.200141555910557,0.327672215821841,0.269459611515389,0.424559136374327,0.298991278493992,0.316808260740102,0.369305616199416,0.310357530832343,0.228883136656229,0.262777329139846,0.296241195460597,0.427795891092509,0.387483804555805,0.419095470758692,0.323864210491116,0.405347401655113,0.328468649991993,0.327074361839943,0.284989964983223,0.379129127571541,0.415369509785128,0.331311658516971,0.451296329919566,0.360946710341179,0.340149506959697,0.297754085708308,0.39714257662641,0.41944405121528,0.290618463077544,0.276694511354674,0.323399852926027,0.258849682366589,0.420932776965276,0.377944810209381,0.440604566233875,0.476307252543821,0.333602613237284,0.506954952208984,0.416971924449424,0.402177054695187,0.301255542699122,0.314024790883196,0.508089408614715,0.359018019714422,0.380896902100845,0.400732426169717,0.369281470811671,0.323770366550181,0.407719612487996,0.417404561049999,0.398550166811941,0.34579864494365,0.350963440475426,0.391310453158612,0.30603536273148,0.284243129744325,0.251734743610288,0.286684930386219,0.386168738390973,0.361712471583702,0.164604583292122,0.4161101812963,0.342096922782806,0.369506932370158,0.426379465517833,0.395729158256021,0.337025726423902,0.377529174544445,0.36340333666981,0.346184708954871,0.298926357451887,0.301254242481423,0.327241852855113,0.360080437299022,0.302035910691817,0.193636940102402,0.211161289500074,0.343550515242185,0.267238792572295,0.326130434521365,0.380373926157571,0.381752445912542,0.314723961803379,0.34853637017257,0.424547799311678,0.389556065867446,0.358226618821904,0.336783340709381,0.383716154041627,0.314083752657384,0.272330616794869,0.256095779719394,0.447727211874422,0.352678229232015,0.279814897711245,0.372469377963361,0.282119776245258,0.194157620910523,0.205194387746094,0.26031902615686,0.318124199772267,0.250475116930615,0.270453812613222,0.329659559557221,0.306174189057246,0.254682870151299,0.236786313819817,0.260176985557268,0.157623573611134,0.201559514334935,0.241920859909069,0.307434038536782,0.347694343601408,0.308255225856456,0.435150784350731,0.374827093303625,0.24153651529201,0.128011852523914,0.183621394966155,0.259031491163062,0.296011065393915,0.288573796998958,0.258398528549717,0.259195797206563,0.278370810289565,0.255416344438762,0.183653450473731,0.124902891587785,0.18325136963176,0.274374951655471,0.316627650938989,0.32865775928444,0.305259825320852,0.271388468803505,0.272481809238316,0.226959668106866,0.169422026379891,0.253855346896744,0.284052297216063,0.344905433617907,0.270280682728655,0.265669660777227,0.316706265429292,0.252886828393095,0.216502416719099,0.162083097777322,0.206099114432939,0.255285757943549,0.183250886902883,0.266000623998266,0.349604093460064,0.389809404208548,0.307509855344779,0.179722493698648,0.249164334687844,0.196297146369027,0.216984528562264,0.282166335241436,0.299991569780112,0.30820817405231,0.209186567946025,0.249170410230752,0.196058724617759,0.184382702286095,0.277501880009417,0.281054361418618,0.21590502503075,0.195985410482383,0.139166954274034,0.159462325607769,0.280623584011065,0.268794488602592,0.212787297813355,0.25704845183896,0.272479589007336,0.25153004590051,0.246117789842905,0.277385702661896,0.327529099361114,0.304968088074212,0.239336145192342,0.24549436162374,0.244206781062646,0.236926590756825,0.136661479386956,0.262324717214191,0.303223936685066,0.18927108800387,0.208134603936477,0.236687145767902,0.224833763948025,0.236620072238186,0.278018226581523,0.283640150192421,0.26591973848002,0.263583550413964,0.255333771003509,0.240256568139558,0.268036885942596,0.29440921199782,0.319807921251961,0.226530258753685,0.229169960636013,0.189224051390601,0.173365468127357,0.24309263460697,0.241860334253208,0.241921345718444,0.242026909212234,0.266305778533705,0.205079888992263,0.280366264972542,0.245051316945171,0.20345744055244,0.197275194454741,0.206273660668599,0.163690683873107,0.214317261108666,0.218085164998538,0.213637202100606,0.22646454585461,0.265365762639365,0.28262517512234,0.264502411625552,0.281871135763505,0.228331988755906,0.242171095177168,0.234079243131418,0.221191330394749,0.22956815217956,0.214931650847724,0.24471400835768,0.216562154128112,0.276347122590704,0.195180079862599,0.200401428917105,0.180145552149555,0.156088071394606,0.209718933829816,0.22353738555688,0.249706347474015,0.229051140088417,0.176983263617543,0.18151401836849,0.174247873244509,0.140132499394346,0.229669237771041,0.230426766213196,0.152589948578232,0.236165338910749,0.177143997073406,0.173938290397392,0.147580024702343,0.232380251563068,0.219136571714424,0.165463150952325,0.112854665353044,0.15505674385695,0.156552257186998,0.212912212902133,0.168569032024257,0.096618410216004,0.108057265704409,0.11283198939453,0.133872653177486,0.121969184193672,0.1462899367124,0.186883675623548,0.143062875035759,0.102294214207225,0.203635452242058,0.158121892401556,0.110710221166772,0.116955036855348,0.177624231992104,0.0944366940586045,0.144296113281392,0.25639191700895,0.157378112797925,0.0949759642754013,0.13203733404586,0.144606395076692,0.122318407905685,0.128600211567865,0.218908801466627,0.178054811802853,0.16901163418781,0.173910494832223,0.125296668361748,0.138556890476766,0.256264833016446,0.217442352369018,0.197567122834868,0.179895482537947,0.251855873952958,0.195076584449404,0.196739989508387,0.200589957041605,0.247434936336386,0.144344106813901,0.167675869539119,0.208749431662978,0.182436453356195,0.290074054955973,0.243322685157514,0.217848396733283,0.248280252054576,0.12956141656492,0.169181724619258,0.239288372242777,0.259309452825258,0.24039743183871,0.341159902521843,0.220528536896637,0.253030852790028,0.319376302422456,0.265569960730407,0.240047626663445,0.179729816965187,0.296818594182203,0.267981227268375,0.310481221366569,0.425865367783827,0.280512744360824,0.279299704525185,0.278279055662213,0.317833683148662,0.288216624582431,0.212560184064605,0.115302048279882,0.15078065821355,0.224121500970416,0.325229957717496,0.238819150068227,0.338776532246496,0.291594567147683,0.304850078066767,0.426530350507149,0.273494449727226,0.292574219366477,0.246807134092452,0.258855765671886,0.40642573598253,0.342762979219431,0.246714936433516,0.515521577269742,0.187289869623092,0.240357333951459,0.339095217572982,0.398313419519019,0.477671939455703,0.291020584389256,0.319044152097551,0.270461560722486,0.133990126398192,0.196213186007676,0.182295971661594,0.198763243893969,0.232123188719116,0.307289679175636,0.089988511244293,0.456618130345867,0.338474400313516,0.407829218813392,0.393665883824797,0.404832503431095,0.253920908915264,0.39089637894643,0.270136870625812,0.155053292442511,0.197586880558471,0.325572288196335,0.223140625011855,0.418557573204174,0.277267394030256,0.126088766619688,0.102713946822193,0.360081574366879,0.297071996016313,0.259821386320763,0.196163323236453,0.309412650333766,0.328872396507099,0.44226789416348,0.296664503389973,0.230994107399624,0.294011912083778,0.488379144581703,0.267771007023717,0.219495095800002,0.375768943420085,0.203710338354973,0.297950127273506,0.241212709572268,0.226361646280036,0.327926744277528,0.245747498239637,0.188398866968829,0.165671025637507,0.168172081692696,0.274926198447855,0.322340470570451,0.476486517817384,0.312823597856494,0.294526335929788,0.54011080746073,0.374431431911088,0.268806926979089,0.0864675816685617,0.118191833547244,0.153397062564819,0.16654355590197,0.179481367615842,0.204807223491286,0.234818871421272,0.241592958410434,0.168290639274461,0.0979963906671632,0.202735546916976,0.314602311572488,0.343099252276233,0.284348910153598,0.3552075800057,0.508840831294706,0.519966660057896,0.366890113094172,0.176053067623887,0.091954222878756,0.136110417426326,0.205487895206721,0.236629483909963,0.260809958594095,0.251284051304776,0.23053246333692,0.230068856357615,0.200482448646067,0.167906832584905,0.360172330899345,0.303117445185569,0.372443815970098,0.502348946936893,0.468845049282895,0.390074580445528,0.311807532317187,0.317391114745927,0.245652444186665,0.191246551625735,0.107110173455149,0.217485731671631,0.255278970506554,0.170017597625331,0.212377891168562,0.277632203705888,0.15405436966146,0.353213303988223,0.343290407988306,0.48394064175859,0.404816135850905,0.171586806429473,0.307285707358318,0.357083737816462,0.398028388419397,0.302808902786621,0.322747890934005,0.308496662479603,0.173929866814111,0.184815162023722,0.312617867748057,0.0998304590555816,0.102727659926182,0.159350453496446,0.317927250405757,0.376748579402653,0.473542310822024,0.162693284719636,0.328861774064798,0.476402728576003,0.416428913013366,0.204277490339116,0.311340413067999,0.328964977284989,0.362309033708239,0.244134007775085,0.34670588124268,0.0711256890253583,0.182632265363854,0.320756469855225,0.20911659730389,0.31854153518492,0.187571430757256,0.350978271189053,0.42313259401937,0.492560956997989,0.200621582146755,0.33602060418676,0.42449255800634,0.395583857475091,0.171280488002286,0.304763742248526,0.332431064364196,0.209039415925533,0.288887179524104,0.326382123796389,0.21459913410865,0.239284070055398,0.426559363848063,0.362460347261882,0.302993683312751,0.230590173139297,0.484305201039891,0.406293864613185,0.362955173125086,0.208071207210789,0.143426783749957,0.303999541547464,0.328007361964728,0.16853660666187,0.36983655769993,0.299715429936082,0.252543357103416,0.326055569417264,0.334571603345744,0.29471756175364,0.24095871666685,0.503514309723306,0.40732397255196,0.28999562854322,0.198661724583351,0.227277731255956,0.268269033684674,0.3619992298606,0.447158858443198,0.23848294791,0.284864206059564,0.305307535507036,0.271468082615923,0.157525482511854,0.353340936082926,0.383333472525043,0.340021285093342,0.208708008833102,0.261653857241452,0.218231535475706,0.238808803766941,0.166962975602781,0.157258117047362,0.374268686489213,0.433605722441945,0.188437391051806,0.296124553971187,0.22110725210661,0.201234311784413,0.252339082720874,0.311614506838941,0.244802357694146,0.0964096488302543,0.151468689950295,0.228207215986027,0.305738482988406,0.293189062977275,0.329661049120117,0.112971052919343,0.0925076295223907,0.149770559583145,0.193244919164603,0.121567141495611,0.20611953191405,0.24949424865184,0.183968761699357,0.101332787409267,0.33654345749695,0.168502077357454,0.0867169953368969,0.208379399986768,0.343111098898302,0.0981914270640604,0.216125421720305,0.421840533329932,0.282815753240002,0.131335875664128,0.26583443747331,0.272907019941999,0.10865509413476,0.0943315363128092,0.305284453960654,0.349125752779236,0.295920111197432,0.236734741118955,0.11974460792103,0.158531580257327,0.337100023612814,0.250455549354152,0.205829171328884,0.238020334956428,0.463653795215671,0.273831437978805,0.158252365306373,0.522920433070038,0.339602932541782,0.165371446568036,0.294938267900028,0.31903504027068,0.176986331158984,0.231954634828284,0.29717669691795,0.393714324097959,0.330625737054662,0.201794026440571,0.296384512011943,0.265375112217546,0.240247381416456,0.268081124271241,0.423251085384421,0.531549843649423,0.296329064365532,0.252656719104607,0.381367295632169,0.487254492663306,0.239580031971836,0.342685145681944,0.456225469685071,0.400985381709185,0.263096134703012,0.268162396800973,0.347109497502976,0.230386158595185,0.292551897473026,0.515654826839493,0.347656502662619,0.215170268629705,0.270322826188637,0.452147701855778,0.533068542689365,0.243186115828393,0.319096296017802,0.391990547495879,0.392793455817334,0.288180426934297,0.237948638249577,0.33144376084055,0.227605378782428,0.154381166537716,0.291764513583475,0.458315606310805,0.406982338332129,0.234394306968545,0.285307538904413,0.515494741810665,0.340294175609268,0.348024375265967,0.27703157749316,0.326429395697049,0.279259606582111,0.242504722889013,0.285612382122091,0.44564556405512,0.210623855470215,0.108855900917984,0.273484063458706,0.43122550078591,0.0949080596231591,0.320853603358911,0.308891272426655,0.259131680617771,0.348015113856622,0.247309858950804,0.341796481574078,0.248176052529429,0.344112533268462,0.30162097182932,0.36615001243792,0.226118595989557,0.213046731473753,0.213366718090375,0.244315159593539,0.153254412383546,0.101954610677513,0.247333071773817,0.186184946046395,0.326251505660715,0.290169126052869,0.304975012797932,0.166207367099951,0.178138335267238,0.329794888279052,0.331653305280915,0.325185218953224,0.253340983372925,0.327319562017401,0.292570434579422,0.288139803738708,0.263205059754821,0.304200828518079,0.277596827940215,0.228255490060907,0.258518440674539,0.19944319459516,0.121262932686034,0.0982545097179303,0.233405329283068,0.303141905943253,0.135782784435919,0.246856565467551,0.312625778895987,0.372125715357053,0.359922155021437,0.357336202832872,0.36230461911845,0.195168620363765,0.261286343543828,0.318666980948343,0.389855764896915,0.372203702665285,0.337944274926427,0.296502844697217,0.253520283915506,0.176919855268746,0.106613484464972,0.223373147088253,0.311191367979981,0.319569456063606,0.400053987742012,0.417607708580681,0.411621064423879,0.366531156314809,0.277197037423698,0.150288981783351,0.0909100007274169,0.126546241310728,0.250232526831,0.294931045348818,0.268333090814204,0.272553122232035,0.255256863751748,0.27024972545385,0.199192794812177,0.139672626479051,0.395689730585291,0.373014313919533,0.321243330962287,0.412163702388765,0.418045929733171,0.302746716353573,0.293511448922767,0.394584400619032,0.309562223100002,0.220546796017162,0.250152848636681,0.278158416264389,0.293916197956619,0.306832894394751,0.346617024148987,0.342467527152897,0.298746135581648,0.298962030263272,0.339037660221663,0.390958589669696,0.34154836828265,0.337504846886348,0.316872120033705,0.416278442828712,0.346792567557574,0.320011650838501,0.456089781893064,0.329065950640096,0.329959077822881,0.320972851408683,0.46247334083804,0.23084034012907,0.212021222025848,0.327545537635692,0.44730935716098,0.373047447690988,0.305413963081065,0.312278809057442,0.343402917586257,0.459976565809341,0.339953732174868,0.332736798414491,0.465511242916288,0.484685721030018,0.338153534692468,0.345103251893985,0.532339202063412,0.144103764029659,0.315282633268639,0.485907455500416,0.246745346371039,0.236139050770443,0.27797850875196,0.320964035823744,0.362176015563604,0.309748627140612,0.350761249776152,0.517955013282907,0.414764031408701,0.322964443344403,0.271441796986547,0.456020520243345,0.493884974999423,0.34220988455048,0.365287640460327,0.442099551369766,0.208922571097571,0.244185391112556,0.345611723363992,0.307204849418583,0.435224584732648,0.366664301576508,0.35710688922623,0.372638651596355,0.462721177854969,0.334107230118315,0.232283492078567,0.422787753906597,0.326178099272225,0.231455646122953,0.340962131401404,0.420137131338817,0.282073622560418,0.363621736243523,0.328533424649539,0.420894037408975,0.373969774249883,0.380696122983165,0.382712316465253,0.370094547149348,0.298726640613346,0.328919915769065,0.409189468206258,0.387091750798046,0.32330165140827,0.334974129181311,0.379089102483581,0.297639666937482,0.331562101607249,0.215460037191208,0.335291284034875,0.337673416597021,0.361966176351737,0.315539311259364,0.358701865001222,0.327804988456067,0.264999999543119,0.201830584857154,0.241472759623834,0.322620907678775,0.334859624309948,0.272396508077711,0.291701856897455,0.272774368865696,0.314787226751593,0.279462806525724,0.343883466569325,0.32151406064283,0.216222193567495,0.243375741558062,0.27984818257807,0.275398097093452,0.345365812392524,0.328056228296228,0.21864817554839,0.222713238060213,0.187986054733873,0.210266750194272,0.1605827553058,0.223654286441493,0.362325422852826,0.303360019237432,0.180009541957298,0.330621382901277,0.283405875671512,0.153738205011159,0.261110590216818,0.338404252015154,0.188497304971372,0.259770318924274,0.36190582306054,0.231344448239487,0.170301401981139,0.27031824177503,0.228637900553474,0.177725809559043,0.200633754298212,0.344971392164751,0.331641653237646,0.345981716372262,0.277039062789631,0.253082188170329,0.200012601900678,0.307020557905987,0.428924475414638,0.307936110849463,0.258722375464931,0.342039769674836,0.36807441971005,0.242629223016218,0.422890132866268,0.359445957926036,0.203466969295307,0.212285065302172,0.369823940075402,0.280204537526739,0.379379547647424,0.303425116908235,0.394220155866618,0.425326788535168,0.241769382885705,0.221244526403855,0.337915915272756,0.384319797749003,0.479105971787259,0.345873786992417,0.513753304394194,0.406021530524785,0.397191431527218,0.442207383180964,0.365340442780371,0.38793018713256,0.53135147819653,0.520366990884072,0.388457608964629,0.502957034713592,0.534062422336647,0.448206640790402,0.426455760962722,0.481222516515395,0.541286770559275,0.32666179694691,0.249067451727593,0.280944784862099,0.278871486726618,0.361189174297138,0.483185184123866,0.571365970188867,0.563842929867929,0.497050510430079,0.520537039555595,0.57776661548514,0.502689364505296,0.368156565999787,0.4037680680136,0.522413852896769,0.509389792112915,0.389269015624879,0.523006270953247,0.386757654316359,0.362693430803062,0.588792316742244,0.561101695304459,0.57545726964623,0.486734804288831,0.551494430498367,0.563912104979776,0.321560794008042,0.280383484243346,0.378840669043694,0.42469654321897,0.478782353885054,0.377133561641206,0.2105698440445,0.563520887870008,0.506750534557843,0.535245490188559,0.538407774050558,0.5345418326217,0.408383328594023,0.619189767835888,0.571892396834403,0.351682529198824,0.276799834199925,0.494572137772489,0.529423002089166,0.569521549238735,0.457277750447031,0.269734106524282,0.31464579671841,0.519551732327462,0.420879170897137,0.38185791048295,0.425478305079399,0.462694153900261,0.463070005310734,0.590392384414143,0.547830896533275,0.476680154855267,0.394332541046818,0.589836724169837,0.610213982555705,0.526484044512583,0.4455617195024,0.384389507535064,0.527781316717656,0.413414110889245,0.385418970732117,0.50950391214196,0.380638843200197,0.277765005467629,0.302089952198417,0.318612444575531,0.44593240369503,0.494285761617556,0.608818489563959,0.603352187100838,0.6577624840186,0.566812904940065,0.495257071143591,0.567868250169068,0.224906627923499,0.284416607120827,0.362273937415167,0.381476146700311,0.419112022085986,0.526263486072574,0.529715496265514,0.520948603334586,0.386327339518684,0.136830078374878,0.335898412407958,0.534565834628354,0.668689591197885,0.681448243913826,0.563768602409047,0.560827328384221,0.637510194345527,0.607516406047473,0.402107714965354,0.123709249502992,0.290802615610144,0.448747195247114,0.488277473349266,0.423289530958611,0.428854360916487,0.313413631334275,0.315768775146374,0.258989118791469,0.186003078375689,0.481591804590945,0.552235363649457,0.656051523256091,0.552069135884878,0.616359736665699,0.613749288787125,0.465249846507345,0.567975609391104,0.387006254452455,0.327029403794633,0.347179660669344,0.28911784789642,0.412517986622996,0.482719911527281,0.512172195421469,0.494712538855768,0.372659880885068,0.543778215119203,0.449254948068732,0.577263891176341,0.649801750624808,0.475739167139334,0.481538358807065,0.625379006048774,0.582594594475495,0.464617249699587,0.555941179512086,0.446692186010196,0.451807333987536,0.443339384027636,0.4512964010857,0.255957886273383,0.303370243810116,0.50885399279477,0.471702115531173,0.458940217966748,0.562354589709296,0.371742097974839,0.370161126354674,0.586982140680533,0.618231232954373,0.514549902662404,0.550865091161033,0.614851560610816,0.54495331747075,0.527470617164795,0.55276606311998,0.183409087442771,0.438568060934388,0.509961818435272,0.347934582186415,0.425465832248229,0.358183060481705,0.355528179314943,0.513359708674968,0.588856033131548,0.533094675401329,0.482951539424313,0.585447236540415,0.571869092699424,0.405857374831191,0.439471121614613,0.539712947328459,0.543447621409176,0.516734410119437,0.548865507491136,0.296914728663864,0.337405506761161,0.535878738635475,0.454262779359266,0.452483162382151,0.555963961151248,0.590875561223042,0.540045535935859,0.516972636126274,0.422124754952678,0.32041156333662,0.355454675821457,0.374401831038721,0.327900372186777,0.505186370390441,0.547422072838153,0.324465763161541,0.426482122364374,0.386138024492945,0.46021360866795,0.577481358295502,0.509210850404823,0.491685587937124,0.395154840461868,0.342836144414589,0.445308605674418,0.390587482664401,0.499061335491008,0.460790835283692,0.453911955741697,0.492780949876929,0.291213661817854,0.32162153562872,0.273283943731372,0.28770387970311,0.390257066052456,0.414327650791233,0.450754835427118,0.361630401365935,0.352542511729349,0.346116757112471,0.230367941002889,0.265927230305614,0.437567148990692,0.421102836858309,0.244877100070801,0.42142786307455,0.367647494080799,0.301781081222573,0.277669828825902,0.436695260521362,0.470748223765639,0.256523827408031,0.21401369349494,0.329846919472554,0.299307274087325,0.345633463253047,0.341095506226656,0.169233796549205,0.18867200035081
