"Step","hidden_size_512_4_no_pinn - loss","hidden_size_512_4_no_pinn - loss__MIN","hidden_size_512_4_no_pinn - loss__MAX"
"66","0.014483754523098469","0.014483754523098469","0.014483754523098469"
"67","0.014161823317408562","0.014161823317408562","0.014161823317408562"
"68","0.013850810006260872","0.013850810006260872","0.013850810006260872"
"69","0.01355142705142498","0.01355142705142498","0.01355142705142498"
"70","0.013261018320918083","0.013261018320918083","0.013261018320918083"
"71","0.012976547703146935","0.012976547703146935","0.012976547703146935"
"72","0.012696467339992523","0.012696467339992523","0.012696467339992523"
"73","0.012420451268553734","0.012420451268553734","0.012420451268553734"
"74","0.012148711830377579","0.012148711830377579","0.012148711830377579"
"75","0.011881589889526367","0.011881589889526367","0.011881589889526367"
"76","0.01161927916109562","0.01161927916109562","0.01161927916109562"
"77","0.011361826211214066","0.011361826211214066","0.011361826211214066"
"78","0.011109065264463425","0.011109065264463425","0.011109065264463425"
"79","0.010860618203878403","0.010860618203878403","0.010860618203878403"
"80","0.010616443119943142","0.010616443119943142","0.010616443119943142"
"81","0.010376827791333199","0.010376827791333199","0.010376827791333199"
"82","0.010141639970242977","0.010141639970242977","0.010141639970242977"
"83","0.00991051271557808","0.00991051271557808","0.00991051271557808"
"84","0.0096836406737566","0.0096836406737566","0.0096836406737566"
"85","0.009461440145969391","0.009461440145969391","0.009461440145969391"
"86","0.009243852458894253","0.009243852458894253","0.009243852458894253"
"87","0.009030558168888092","0.009030558168888092","0.009030558168888092"
"88","0.008821239694952965","0.008821239694952965","0.008821239694952965"
"89","0.008615507744252682","0.008615507744252682","0.008615507744252682"
"90","0.008413126692175865","0.008413126692175865","0.008413126692175865"
"91","0.008214252069592476","0.008214252069592476","0.008214252069592476"
"92","0.008019175380468369","0.008019175380468369","0.008019175380468369"
"93","0.007827958092093468","0.007827958092093468","0.007827958092093468"
"94","0.007640472613275051","0.007640472613275051","0.007640472613275051"
"95","0.007456744555383921","0.007456744555383921","0.007456744555383921"
"96","0.007276862394064665","0.007276862394064665","0.007276862394064665"
"97","0.0071006519719958305","0.0071006519719958305","0.0071006519719958305"
"98","0.006927860900759697","0.006927860900759697","0.006927860900759697"
"99","0.006758430041372776","0.006758430041372776","0.006758430041372776"
"100","0.006592370569705963","0.006592370569705963","0.006592370569705963"
"101","0.006429639179259539","0.006429639179259539","0.006429639179259539"
"102","0.006270240526646376","0.006270240526646376","0.006270240526646376"
"103","0.006114224437624216","0.006114224437624216","0.006114224437624216"
"104","0.00596159091219306","0.00596159091219306","0.00596159091219306"
"105","0.005812303628772497","0.005812303628772497","0.005812303628772497"
"106","0.005666328128427267","0.005666328128427267","0.005666328128427267"
"107","0.005523624364286661","0.005523624364286661","0.005523624364286661"
"108","0.005384150892496109","0.005384150892496109","0.005384150892496109"
"109","0.005247869528830051","0.005247869528830051","0.005247869528830051"
"110","0.005114731378853321","0.005114731378853321","0.005114731378853321"
"111","0.004984676837921143","0.004984676837921143","0.004984676837921143"
"112","0.004857663996517658","0.004857663996517658","0.004857663996517658"
"113","0.004733679350465536","0.004733679350465536","0.004733679350465536"
"114","0.004612709395587444","0.004612709395587444","0.004612709395587444"
"115","0.004494701512157917","0.004494701512157917","0.004494701512157917"
"116","0.004379590041935444","0.004379590041935444","0.004379590041935444"
"117","0.004267345182597637","0.004267345182597637","0.004267345182597637"
"118","0.004157953895628452","0.004157953895628452","0.004157953895628452"
"119","0.0040513696148991585","0.0040513696148991585","0.0040513696148991585"
"120","0.003947521559894085","0.003947521559894085","0.003947521559894085"
"121","0.0038463566452264786","0.0038463566452264786","0.0038463566452264786"
"122","0.0037478345911949873","0.0037478345911949873","0.0037478345911949873"
"123","0.0036519081331789494","0.0036519081331789494","0.0036519081331789494"
"124","0.0035585302393883467","0.0035585302393883467","0.0035585302393883467"
"125","0.0034676603972911835","0.0034676603972911835","0.0034676603972911835"
"126","0.0033792585600167513","0.0033792585600167513","0.0033792585600167513"
"127","0.003293267684057355","0.003293267684057355","0.003293267684057355"
"128","0.0032096300274133682","0.0032096300274133682","0.0032096300274133682"
"129","0.0031283011194318533","0.0031283011194318533","0.0031283011194318533"
"130","0.0030492343939840794","0.0030492343939840794","0.0030492343939840794"
"131","0.002972380490973592","0.002972380490973592","0.002972380490973592"
"132","0.0028976956382393837","0.0028976956382393837","0.0028976956382393837"
"133","0.0028251386247575283","0.0028251386247575283","0.0028251386247575283"
"134","0.0027546598576009274","0.0027546598576009274","0.0027546598576009274"
"135","0.002686205320060253","0.002686205320060253","0.002686205320060253"
"136","0.002619724255055189","0.002619724255055189","0.002619724255055189"
"137","0.002555172424763441","0.002555172424763441","0.002555172424763441"
"138","0.0024925023317337036","0.0024925023317337036","0.0024925023317337036"
"139","0.0024316678754985332","0.0024316678754985332","0.0024316678754985332"
"140","0.002372621325775981","0.002372621325775981","0.002372621325775981"
"141","0.0023153163492679596","0.0023153163492679596","0.0023153163492679596"
"142","0.002259710570797324","0.002259710570797324","0.002259710570797324"
"143","0.002205758588388562","0.002205758588388562","0.002205758588388562"
"144","0.0021534182596951723","0.0021534182596951723","0.0021534182596951723"
"145","0.0021026432514190674","0.0021026432514190674","0.0021026432514190674"
"146","0.0020533911883831024","0.0020533911883831024","0.0020533911883831024"
"147","0.0020056208595633507","0.0020056208595633507","0.0020056208595633507"
"148","0.0019592908211052418","0.0019592908211052418","0.0019592908211052418"
"149","0.0019143588142469525","0.0019143588142469525","0.0019143588142469525"
"150","0.0018707846757024527","0.0018707846757024527","0.0018707846757024527"
"151","0.0018285303376615047","0.0018285303376615047","0.0018285303376615047"
"152","0.0017875562189146876","0.0017875562189146876","0.0017875562189146876"
"153","0.001747824135236442","0.001747824135236442","0.001747824135236442"
"154","0.0017092966008931398","0.0017092966008931398","0.0017092966008931398"
"155","0.0016719376435503364","0.0016719376435503364","0.0016719376435503364"
"156","0.0016357117565348744","0.0016357117565348744","0.0016357117565348744"
"157","0.0016005830839276314","0.0016005830839276314","0.0016005830839276314"
"158","0.001566518796607852","0.001566518796607852","0.001566518796607852"
"159","0.0015334843192249537","0.0015334843192249537","0.0015334843192249537"
"160","0.0015014474047347903","0.0015014474047347903","0.0015014474047347903"
"161","0.0014703773194923997","0.0014703773194923997","0.0014703773194923997"
"162","0.0014402425149455667","0.0014402425149455667","0.0014402425149455667"
"163","0.0014110126066952944","0.0014110126066952944","0.0014110126066952944"
"164","0.0013826588401570916","0.0013826588401570916","0.0013826588401570916"
"165","0.0013551516458392143","0.0013551516458392143","0.0013551516458392143"
"166","0.0013284635497257113","0.0013284635497257113","0.0013284635497257113"
"167","0.0013025677762925625","0.0013025677762925625","0.0013025677762925625"
"168","0.0012774381320923567","0.0012774381320923567","0.0012774381320923567"
"169","0.0012530493550002575","0.0012530493550002575","0.0012530493550002575"
"170","0.0012293753679841757","0.0012293753679841757","0.0012293753679841757"
"171","0.0012063919566571712","0.0012063919566571712","0.0012063919566571712"
"172","0.0011840761872008443","0.0011840761872008443","0.0011840761872008443"
"173","0.001162405707873404","0.001162405707873404","0.001162405707873404"
"174","0.0011413578176870942","0.0011413578176870942","0.0011413578176870942"
"175","0.001120910863392055","0.001120910863392055","0.001120910863392055"
"176","0.001101044937968254","0.001101044937968254","0.001101044937968254"
"177","0.0010817397851496935","0.0010817397851496935","0.0010817397851496935"
"178","0.0010629750322550535","0.0010629750322550535","0.0010629750322550535"
"179","0.0010447327513247728","0.0010447327513247728","0.0010447327513247728"
"180","0.0010269943159073591","0.0010269943159073591","0.0010269943159073591"
"181","0.0010097426129505038","0.0010097426129505038","0.0010097426129505038"
"182","0.0009929602965712547","0.0009929602965712547","0.0009929602965712547"
"183","0.0009766306029632688","0.0009766306029632688","0.0009766306029632688"
"184","0.0009607383399270475","0.0009607383399270475","0.0009607383399270475"
"185","0.0009452678496018052","0.0009452678496018052","0.0009452678496018052"
"186","0.0009302038233727217","0.0009302038233727217","0.0009302038233727217"
"187","0.0009155320003628731","0.0009155320003628731","0.0009155320003628731"
"188","0.0009012393420562148","0.0009012393420562148","0.0009012393420562148"
"189","0.0008873117621988058","0.0008873117621988058","0.0008873117621988058"
"190","0.0008737362222746015","0.0008737362222746015","0.0008737362222746015"
"191","0.00086050113895908","0.00086050113895908","0.00086050113895908"
"192","0.0008475938811898232","0.0008475938811898232","0.0008475938811898232"
"193","0.0008350027492269874","0.0008350027492269874","0.0008350027492269874"
"194","0.0008227172074839473","0.0008227172074839473","0.0008227172074839473"
"195","0.0008107260800898075","0.0008107260800898075","0.0008107260800898075"
"196","0.0007990193553268909","0.0007990193553268909","0.0007990193553268909"
"197","0.0007875867886468768","0.0007875867886468768","0.0007875867886468768"
"198","0.0007764192414470017","0.0007764192414470017","0.0007764192414470017"
"199","0.000765506993047893","0.000765506993047893","0.000765506993047893"
"200","0.0007548417197540402","0.0007548417197540402","0.0007548417197540402"
"201","0.0007444142829626799","0.0007444142829626799","0.0007444142829626799"
"202","0.0007342168828472495","0.0007342168828472495","0.0007342168828472495"
"203","0.0007242417195811868","0.0007242417195811868","0.0007242417195811868"
"204","0.0007144805858843029","0.0007144805858843029","0.0007144805858843029"
"205","0.0007049266714602709","0.0007049266714602709","0.0007049266714602709"
"206","0.0006955727003514767","0.0006955727003514767","0.0006955727003514767"
"207","0.0006864117458462715","0.0006864117458462715","0.0006864117458462715"
"208","0.0006774378707632422","0.0006774378707632422","0.0006774378707632422"
"209","0.0006686443230137229","0.0006686443230137229","0.0006686443230137229"
"210","0.0006600252236239612","0.0006600252236239612","0.0006600252236239612"
"211","0.0006515748682431877","0.0006515748682431877","0.0006515748682431877"
"212","0.0006432875525206327","0.0006432875525206327","0.0006432875525206327"
"213","0.0006351580377668142","0.0006351580377668142","0.0006351580377668142"
"214","0.0006271813763305545","0.0006271813763305545","0.0006271813763305545"
"215","0.0006193521548993886","0.0006193521548993886","0.0006193521548993886"
"216","0.0006116658914834261","0.0006116658914834261","0.0006116658914834261"
"217","0.0006041186861693859","0.0006041186861693859","0.0006041186861693859"
"218","0.0005967050092294812","0.0005967050092294812","0.0005967050092294812"
"219","0.0005894216010347009","0.0005894216010347009","0.0005894216010347009"
"220","0.0005822638049721718","0.0005822638049721718","0.0005822638049721718"
"221","0.0005752281285822392","0.0005752281285822392","0.0005752281285822392"
"222","0.000568310497328639","0.000568310497328639","0.000568310497328639"
"223","0.000561507826205343","0.000561507826205343","0.000561507826205343"
"224","0.0005548165645450354","0.0005548165645450354","0.0005548165645450354"
"225","0.0005482328124344349","0.0005482328124344349","0.0005482328124344349"
"226","0.0005417541251517832","0.0005417541251517832","0.0005417541251517832"
"227","0.000535377417691052","0.000535377417691052","0.000535377417691052"
"228","0.0005290993140079081","0.0005290993140079081","0.0005290993140079081"
"229","0.0005229174857959151","0.0005229174857959151","0.0005229174857959151"
"230","0.0005168290808796883","0.0005168290808796883","0.0005168290808796883"
"231","0.0005108313634991646","0.0005108313634991646","0.0005108313634991646"
"232","0.0005049218889325857","0.0005049218889325857","0.0005049218889325857"
"233","0.0004990985034964979","0.0004990985034964979","0.0004990985034964979"
"234","0.0004933587042614818","0.0004933587042614818","0.0004933587042614818"
"235","0.0004877003957517445","0.0004877003957517445","0.0004877003957517445"
"236","0.0004821214824914932","0.0004821214824914932","0.0004821214824914932"
"237","0.0004766196943819523","0.0004766196943819523","0.0004766196943819523"
"238","0.00047119357623159885","0.00047119357623159885","0.00047119357623159885"
"239","0.00046584062511101365","0.00046584062511101365","0.00046584062511101365"
"240","0.00046055944403633475","0.00046055944403633475","0.00046055944403633475"
"241","0.00045534834498539567","0.00045534834498539567","0.00045534834498539567"
"242","0.0004502053780015558","0.0004502053780015558","0.0004502053780015558"
"243","0.0004451291752047837","0.0004451291752047837","0.0004451291752047837"
"244","0.0004401181358844042","0.0004401181358844042","0.0004401181358844042"
"245","0.0004351707175374031","0.0004351707175374031","0.0004351707175374031"
"246","0.00043028558138757944","0.00043028558138757944","0.00043028558138757944"
"247","0.00042546133045107126","0.00042546133045107126","0.00042546133045107126"
"248","0.0004206968587823212","0.0004206968587823212","0.0004206968587823212"
"249","0.000415990361943841","0.000415990361943841","0.000415990361943841"
"250","0.0004113412578590214","0.0004113412578590214","0.0004113412578590214"
"251","0.00040674785850569606","0.00040674785850569606","0.00040674785850569606"
"252","0.00040220952359959483","0.00040220952359959483","0.00040220952359959483"
"253","0.00039772444870322943","0.00039772444870322943","0.00039772444870322943"
"254","0.0003932923136744648","0.0003932923136744648","0.0003932923136744648"
"255","0.00038891180884093046","0.00038891180884093046","0.00038891180884093046"
"256","0.00038458185736089945","0.00038458185736089945","0.00038458185736089945"
"257","0.00038030173163861036","0.00038030173163861036","0.00038030173163861036"
"258","0.0003760706167668104","0.0003760706167668104","0.0003760706167668104"
"259","0.0003718871157616377","0.0003718871157616377","0.0003718871157616377"
"260","0.00036775090848095715","0.00036775090848095715","0.00036775090848095715"
"261","0.0003636611218098551","0.0003636611218098551","0.0003636611218098551"
"262","0.000359616766218096","0.000359616766218096","0.000359616766218096"
"263","0.0003556171141099185","0.0003556171141099185","0.0003556171141099185"
"264","0.0003516614669933915","0.0003516614669933915","0.0003516614669933915"
"265","0.00034774933010339737","0.00034774933010339737","0.00034774933010339737"
"266","0.00034387988853268325","0.00034387988853268325","0.00034387988853268325"
"267","0.00034005235647782683","0.00034005235647782683","0.00034005235647782683"
"268","0.00033626623917371035","0.00033626623917371035","0.00033626623917371035"
"269","0.0003325206635054201","0.0003325206635054201","0.0003325206635054201"
"270","0.0003288154548499733","0.0003288154548499733","0.0003288154548499733"
"271","0.0003251496236771345","0.0003251496236771345","0.0003251496236771345"
"272","0.0003215229953639209","0.0003215229953639209","0.0003215229953639209"
"273","0.0003179347258992493","0.0003179347258992493","0.0003179347258992493"
"274","0.0003143844078294933","0.0003143844078294933","0.0003143844078294933"
"275","0.0003108714008703828","0.0003108714008703828","0.0003108714008703828"
"276","0.00030739541398361325","0.00030739541398361325","0.00030739541398361325"
"277","0.0003039559815078974","0.0003039559815078974","0.0003039559815078974"
"278","0.0003005524049513042","0.0003005524049513042","0.0003005524049513042"
"279","0.0002971844223793596","0.0002971844223793596","0.0002971844223793596"
"280","0.00029385150992311537","0.00029385150992311537","0.00029385150992311537"
"281","0.00029055302729830146","0.00029055302729830146","0.00029055302729830146"
"282","0.0002872890327125788","0.0002872890327125788","0.0002872890327125788"
"283","0.0002840587985701859","0.0002840587985701859","0.0002840587985701859"
"284","0.00028086183010600507","0.00028086183010600507","0.00028086183010600507"
"285","0.00027769841835834086","0.00027769841835834086","0.00027769841835834086"
"286","0.0002745670499280095","0.0002745670499280095","0.0002745670499280095"
"287","0.00027146836509928107","0.00027146836509928107","0.00027146836509928107"
"288","0.0002684014034457505","0.0002684014034457505","0.0002684014034457505"
"289","0.0002653660485520959","0.0002653660485520959","0.0002653660485520959"
"290","0.00026236200938001275","0.00026236200938001275","0.00026236200938001275"
"291","0.0002593887911643833","0.0002593887911643833","0.0002593887911643833"
"292","0.0002564462774898857","0.0002564462774898857","0.0002564462774898857"
"293","0.00025353385717608035","0.00025353385717608035","0.00025353385717608035"
"294","0.0002506515011191368","0.0002506515011191368","0.0002506515011191368"
"295","0.00024779883096925914","0.00024779883096925914","0.00024779883096925914"
"296","0.0002449754101689905","0.0002449754101689905","0.0002449754101689905"
"297","0.00024218091857619584","0.00024218091857619584","0.00024218091857619584"
"298","0.0002394153125351295","0.0002394153125351295","0.0002394153125351295"
"299","0.0002366781118325889","0.0002366781118325889","0.0002366781118325889"
"300","0.00023396930191665888","0.00023396930191665888","0.00023396930191665888"
"301","0.00023128809698391706","0.00023128809698391706","0.00023128809698391706"
"302","0.00022863471531309187","0.00022863471531309187","0.00022863471531309187"
"303","0.00022600850206799805","0.00022600850206799805","0.00022600850206799805"
"304","0.00022340957366395742","0.00022340957366395742","0.00022340957366395742"
"305","0.00022083760995883495","0.00022083760995883495","0.00022083760995883495"
"306","0.0002182922326028347","0.0002182922326028347","0.0002182922326028347"
"307","0.00021577306324616075","0.00021577306324616075","0.00021577306324616075"
"308","0.0002132800582330674","0.0002132800582330674","0.0002132800582330674"
"309","0.00021081297018099576","0.00021081297018099576","0.00021081297018099576"
"310","0.00020837158081121743","0.00020837158081121743","0.00020837158081121743"
"311","0.00020595549722202122","0.00020595549722202122","0.00020595549722202122"
"312","0.00020356466120574623","0.00020356466120574623","0.00020356466120574623"
"313","0.00020119859254918993","0.00020119859254918993","0.00020119859254918993"
"314","0.00019885742221958935","0.00019885742221958935","0.00019885742221958935"
"315","0.00019654069910757244","0.00019654069910757244","0.00019654069910757244"
"316","0.00019424829224590212","0.00019424829224590212","0.00019424829224590212"
"317","0.00019197996880393475","0.00019197996880393475","0.00019197996880393475"
"318","0.00018973543774336576","0.00018973543774336576","0.00018973543774336576"
"319","0.00018751458264887333","0.00018751458264887333","0.00018751458264887333"
"320","0.00018531698151491582","0.00018531698151491582","0.00018531698151491582"
"321","0.0001831428671721369","0.0001831428671721369","0.0001831428671721369"
"322","0.0001809916866477579","0.0001809916866477579","0.0001809916866477579"
"323","0.0001788632507668808","0.0001788632507668808","0.0001788632507668808"
"324","0.0001767575304256752","0.0001767575304256752","0.0001767575304256752"
"325","0.00017467417637817562","0.00017467417637817562","0.00017467417637817562"
"326","0.00017261310131289065","0.00017261310131289065","0.00017261310131289065"
"327","0.00017057402874343097","0.00017057402874343097","0.00017057402874343097"
"328","0.00016855669673532248","0.00016855669673532248","0.00016855669673532248"
"329","0.00016656114894431084","0.00016656114894431084","0.00016656114894431084"
"330","0.00016458700702060014","0.00016458700702060014","0.00016458700702060014"
"331","0.00016263411089312285","0.00016263411089312285","0.00016263411089312285"
"332","0.000160702271386981","0.000160702271386981","0.000160702271386981"
"333","0.00015879145939834416","0.00015879145939834416","0.00015879145939834416"
"334","0.00015690129657741636","0.00015690129657741636","0.00015690129657741636"
"335","0.0001550315646454692","0.0001550315646454692","0.0001550315646454692"
"336","0.00015318236546590924","0.00015318236546590924","0.00015318236546590924"
"337","0.00015135313151404262","0.00015135313151404262","0.00015135313151404262"
"338","0.00014954415382817388","0.00014954415382817388","0.00014954415382817388"
"339","0.0001477547484682873","0.0001477547484682873","0.0001477547484682873"
"340","0.0001459850464016199","0.0001459850464016199","0.0001459850464016199"
"341","0.0001442349748685956","0.0001442349748685956","0.0001442349748685956"
"342","0.0001425041409675032","0.0001425041409675032","0.0001425041409675032"
"343","0.00014079231186769903","0.00014079231186769903","0.00014079231186769903"
"344","0.00013909957488067448","0.00013909957488067448","0.00013909957488067448"
"345","0.00013742566807195544","0.00013742566807195544","0.00013742566807195544"
"346","0.00013577025674749166","0.00013577025674749166","0.00013577025674749166"
"347","0.00013413345732260495","0.00013413345732260495","0.00013413345732260495"
"348","0.00013251476048026234","0.00013251476048026234","0.00013251476048026234"
"349","0.00013091432629153132","0.00013091432629153132","0.00013091432629153132"
"350","0.00012933180551044643","0.00012933180551044643","0.00012933180551044643"
"351","0.0001277671690331772","0.0001277671690331772","0.0001277671690331772"
"352","0.0001262200967175886","0.0001262200967175886","0.0001262200967175886"
"353","0.00012469053035601974","0.00012469053035601974","0.00012469053035601974"
"354","0.00012317841174080968","0.00012317841174080968","0.00012317841174080968"
"355","0.00012168334797024727","0.00012168334797024727","0.00012168334797024727"
"356","0.0001202052371809259","0.0001202052371809259","0.0001202052371809259"
"357","0.0001187441375805065","0.0001187441375805065","0.0001187441375805065"
"358","0.00011729980178643018","0.00011729980178643018","0.00011729980178643018"
"359","0.00011587183689698577","0.00011587183689698577","0.00011587183689698577"
"360","0.00011446022836025804","0.00011446022836025804","0.00011446022836025804"
"361","0.00011306500528007746","0.00011306500528007746","0.00011306500528007746"
"362","0.00011168592027388513","0.00011168592027388513","0.00011168592027388513"
"363","0.00011032266775146127","0.00011032266775146127","0.00011032266775146127"
"364","0.00010897534230025485","0.00010897534230025485","0.00010897534230025485"
"365","0.0001076434928108938","0.0001076434928108938","0.0001076434928108938"
"366","0.00010632741032168269","0.00010632741032168269","0.00010632741032168269"
"367","0.00010502643999643624","0.00010502643999643624","0.00010502643999643624"
"368","0.00010374079283792526","0.00010374079283792526","0.00010374079283792526"
"369","0.00010247017053188756","0.00010247017053188756","0.00010247017053188756"
"370","0.00010121456580236554","0.00010121456580236554","0.00010121456580236554"
"371","0.00009997366578318179","0.00009997366578318179","0.00009997366578318179"
"372","0.00009874736133497208","0.00009874736133497208","0.00009874736133497208"
"373","0.00009753575432114303","0.00009753575432114303","0.00009753575432114303"
"374","0.00009633835725253448","0.00009633835725253448","0.00009633835725253448"
"375","0.0000951552065089345","0.0000951552065089345","0.0000951552065089345"
"376","0.00009398613474331796","0.00009398613474331796","0.00009398613474331796"
"377","0.00009283113467972726","0.00009283113467972726","0.00009283113467972726"
"378","0.00009168979158857837","0.00009168979158857837","0.00009168979158857837"
"379","0.00009056217822944745","0.00009056217822944745","0.00009056217822944745"
"380","0.00008944820729084313","0.00008944820729084313","0.00008944820729084313"
"381","0.00008834746404318139","0.00008834746404318139","0.00008834746404318139"
"382","0.00008726021769689396","0.00008726021769689396","0.00008726021769689396"
"383","0.0000861858861753717","0.0000861858861753717","0.0000861858861753717"
"384","0.00008512471686117351","0.00008512471686117351","0.00008512471686117351"
"385","0.0000840764187159948","0.0000840764187159948","0.0000840764187159948"
"386","0.00008304088987642899","0.00008304088987642899","0.00008304088987642899"
"387","0.00008201793389162049","0.00008201793389162049","0.00008201793389162049"
"388","0.0000810073979664594","0.0000810073979664594","0.0000810073979664594"
"389","0.00008000946399988607","0.00008000946399988607","0.00008000946399988607"
"390","0.00007902362267486751","0.00007902362267486751","0.00007902362267486751"
"391","0.0000780499613028951","0.0000780499613028951","0.0000780499613028951"
"392","0.00007708821794949472","0.00007708821794949472","0.00007708821794949472"
"393","0.00007613844354636967","0.00007613844354636967","0.00007613844354636967"
"394","0.00007520032522734255","0.00007520032522734255","0.00007520032522734255"
"395","0.00007427401578752324","0.00007427401578752324","0.00007427401578752324"
"396","0.00007335907139349729","0.00007335907139349729","0.00007335907139349729"
"397","0.00007245552114909515","0.00007245552114909515","0.00007245552114909515"
"398","0.0000715632559149526","0.0000715632559149526","0.0000715632559149526"
"399","0.00007068223203532398","0.00007068223203532398","0.00007068223203532398"
"400","0.000069812209403608","0.000069812209403608","0.000069812209403608"
"401","0.00006895297701703385","0.00006895297701703385","0.00006895297701703385"
"402","0.0000681047749822028","0.0000681047749822028","0.0000681047749822028"
"403","0.00006726710125803947","0.00006726710125803947","0.00006726710125803947"
"404","0.00006644000677624717","0.00006644000677624717","0.00006644000677624717"
"405","0.0000656234915368259","0.0000656234915368259","0.0000656234915368259"
"406","0.00006481720629381016","0.00006481720629381016","0.00006481720629381016"
"407","0.00006402123835869133","0.00006402123835869133","0.00006402123835869133"
"408","0.00006323534762486815","0.00006323534762486815","0.00006323534762486815"
"409","0.00006245949043659493","0.00006245949043659493","0.00006245949043659493"
"410","0.000061693528550677","0.000061693528550677","0.000061693528550677"
"411","0.00006093746924307197","0.00006093746924307197","0.00006093746924307197"
"412","0.000060191003285581246","0.000060191003285581246","0.000060191003285581246"
"413","0.00005945415250607766","0.00005945415250607766","0.00005945415250607766"
"414","0.000058726749557536095","0.000058726749557536095","0.000058726749557536095"
"415","0.00005800872895633802","0.00005800872895633802","0.00005800872895633802"
"416","0.00005730005432269536","0.00005730005432269536","0.00005730005432269536"
"417","0.0000566005110158585","0.0000566005110158585","0.0000566005110158585"
"418","0.00005591006265603937","0.00005591006265603937","0.00005591006265603937"
"419","0.00005522844003280625","0.00005522844003280625","0.00005522844003280625"
