"Step","hidden_size_512_25_pinn - loss","hidden_size_512_25_pinn - loss__MIN","hidden_size_512_25_pinn - loss__MAX"
"45","0.03885509818792343","0.03885509818792343","0.03885509818792343"
"46","0.03831172361969948","0.03831172361969948","0.03831172361969948"
"47","0.037782780826091766","0.037782780826091766","0.037782780826091766"
"48","0.037266895174980164","0.037266895174980164","0.037266895174980164"
"49","0.036771196871995926","0.036771196871995926","0.036771196871995926"
"50","0.03631129860877991","0.03631129860877991","0.03631129860877991"
"51","0.035904090851545334","0.035904090851545334","0.035904090851545334"
"52","0.0355481393635273","0.0355481393635273","0.0355481393635273"
"53","0.03522977605462074","0.03522977605462074","0.03522977605462074"
"54","0.03493014723062515","0.03493014723062515","0.03493014723062515"
"55","0.034637752920389175","0.034637752920389175","0.034637752920389175"
"56","0.03435346856713295","0.03435346856713295","0.03435346856713295"
"57","0.034075453877449036","0.034075453877449036","0.034075453877449036"
"58","0.03380795195698738","0.03380795195698738","0.03380795195698738"
"59","0.03355914354324341","0.03355914354324341","0.03355914354324341"
"60","0.03332703933119774","0.03332703933119774","0.03332703933119774"
"61","0.0331101268529892","0.0331101268529892","0.0331101268529892"
"62","0.03290339559316635","0.03290339559316635","0.03290339559316635"
"63","0.03269704058766365","0.03269704058766365","0.03269704058766365"
"64","0.03249451145529747","0.03249451145529747","0.03249451145529747"
"65","0.03229321166872978","0.03229321166872978","0.03229321166872978"
"66","0.03209923207759857","0.03209923207759857","0.03209923207759857"
"67","0.03191376477479935","0.03191376477479935","0.03191376477479935"
"68","0.03173431009054184","0.03173431009054184","0.03173431009054184"
"69","0.03156043961644173","0.03156043961644173","0.03156043961644173"
"70","0.031390272080898285","0.031390272080898285","0.031390272080898285"
"71","0.031222928315401077","0.031222928315401077","0.031222928315401077"
"72","0.031059658154845238","0.031059658154845238","0.031059658154845238"
"73","0.030902059748768806","0.030902059748768806","0.030902059748768806"
"74","0.030751772224903107","0.030751772224903107","0.030751772224903107"
"75","0.030604030936956406","0.030604030936956406","0.030604030936956406"
"76","0.03045976720750332","0.03045976720750332","0.03045976720750332"
"77","0.030318107455968857","0.030318107455968857","0.030318107455968857"
"78","0.030179888010025024","0.030179888010025024","0.030179888010025024"
"79","0.03004397824406624","0.03004397824406624","0.03004397824406624"
"80","0.029911795631051064","0.029911795631051064","0.029911795631051064"
"81","0.029780635610222816","0.029780635610222816","0.029780635610222816"
"82","0.029652707278728485","0.029652707278728485","0.029652707278728485"
"83","0.02952769212424755","0.02952769212424755","0.02952769212424755"
"84","0.029404670000076294","0.029404670000076294","0.029404670000076294"
"85","0.029283812269568443","0.029283812269568443","0.029283812269568443"
"86","0.029166683554649353","0.029166683554649353","0.029166683554649353"
"87","0.02905210852622986","0.02905210852622986","0.02905210852622986"
"88","0.02893812023103237","0.02893812023103237","0.02893812023103237"
"89","0.0288251843303442","0.0288251843303442","0.0288251843303442"
"90","0.02871454693377018","0.02871454693377018","0.02871454693377018"
"91","0.028606228530406952","0.028606228530406952","0.028606228530406952"
"92","0.028498001396656036","0.028498001396656036","0.028498001396656036"
"93","0.0283930953592062","0.0283930953592062","0.0283930953592062"
"94","0.028290240094065666","0.028290240094065666","0.028290240094065666"
"95","0.02818712778389454","0.02818712778389454","0.02818712778389454"
"96","0.028086179867386818","0.028086179867386818","0.028086179867386818"
"97","0.027986658737063408","0.027986658737063408","0.027986658737063408"
"98","0.027889162302017212","0.027889162302017212","0.027889162302017212"
"99","0.027791792526841164","0.027791792526841164","0.027791792526841164"
"100","0.02769678644835949","0.02769678644835949","0.02769678644835949"
"101","0.027602314949035645","0.027602314949035645","0.027602314949035645"
"102","0.027510857209563255","0.027510857209563255","0.027510857209563255"
"103","0.0274194348603487","0.0274194348603487","0.0274194348603487"
"104","0.02732899971306324","0.02732899971306324","0.02732899971306324"
"105","0.027239492163062096","0.027239492163062096","0.027239492163062096"
"106","0.027151592075824738","0.027151592075824738","0.027151592075824738"
"107","0.027065658941864967","0.027065658941864967","0.027065658941864967"
"108","0.02698022685945034","0.02698022685945034","0.02698022685945034"
"109","0.02689763531088829","0.02689763531088829","0.02689763531088829"
"110","0.026813752949237823","0.026813752949237823","0.026813752949237823"
"111","0.026731865480542183","0.026731865480542183","0.026731865480542183"
"112","0.026650698855519295","0.026650698855519295","0.026650698855519295"
"113","0.026571238413453102","0.026571238413453102","0.026571238413453102"
"114","0.026493430137634277","0.026493430137634277","0.026493430137634277"
"115","0.026416342705488205","0.026416342705488205","0.026416342705488205"
"116","0.026340091601014137","0.026340091601014137","0.026340091601014137"
"117","0.026265881955623627","0.026265881955623627","0.026265881955623627"
"118","0.026191793382167816","0.026191793382167816","0.026191793382167816"
"119","0.026117848232388496","0.026117848232388496","0.026117848232388496"
"120","0.02604641020298004","0.02604641020298004","0.02604641020298004"
"121","0.025975307449698448","0.025975307449698448","0.025975307449698448"
"122","0.025905488058924675","0.025905488058924675","0.025905488058924675"
"123","0.025836622342467308","0.025836622342467308","0.025836622342467308"
"124","0.025769343599677086","0.025769343599677086","0.025769343599677086"
"125","0.025702450424432755","0.025702450424432755","0.025702450424432755"
"126","0.025636745616793633","0.025636745616793633","0.025636745616793633"
"127","0.025572167709469795","0.025572167709469795","0.025572167709469795"
"128","0.025508061051368713","0.025508061051368713","0.025508061051368713"
"129","0.02544490061700344","0.02544490061700344","0.02544490061700344"
"130","0.02538265474140644","0.02538265474140644","0.02538265474140644"
"131","0.02532251924276352","0.02532251924276352","0.02532251924276352"
"132","0.025261636823415756","0.025261636823415756","0.025261636823415756"
"133","0.02520330809056759","0.02520330809056759","0.02520330809056759"
"134","0.025144193321466446","0.025144193321466446","0.025144193321466446"
"135","0.025087742134928703","0.025087742134928703","0.025087742134928703"
"136","0.025031624361872673","0.025031624361872673","0.025031624361872673"
"137","0.024976136162877083","0.024976136162877083","0.024976136162877083"
"138","0.024921711534261703","0.024921711534261703","0.024921711534261703"
"139","0.024866733700037003","0.024866733700037003","0.024866733700037003"
"140","0.024815579876303673","0.024815579876303673","0.024815579876303673"
"141","0.024763353168964386","0.024763353168964386","0.024763353168964386"
"142","0.024711061269044876","0.024711061269044876","0.024711061269044876"
"143","0.024662334471940994","0.024662334471940994","0.024662334471940994"
"144","0.024611789733171463","0.024611789733171463","0.024611789733171463"
"145","0.024563096463680267","0.024563096463680267","0.024563096463680267"
"146","0.024514760822057724","0.024514760822057724","0.024514760822057724"
"147","0.02446839213371277","0.02446839213371277","0.02446839213371277"
"148","0.024421969428658485","0.024421969428658485","0.024421969428658485"
"149","0.024376442655920982","0.024376442655920982","0.024376442655920982"
"150","0.02433210052549839","0.02433210052549839","0.02433210052549839"
"151","0.02428824082016945","0.02428824082016945","0.02428824082016945"
"152","0.024244386702775955","0.024244386702775955","0.024244386702775955"
"153","0.024201609194278717","0.024201609194278717","0.024201609194278717"
"154","0.02415938675403595","0.02415938675403595","0.02415938675403595"
"155","0.02411869540810585","0.02411869540810585","0.02411869540810585"
"156","0.024077769368886948","0.024077769368886948","0.024077769368886948"
"157","0.024037165567278862","0.024037165567278862","0.024037165567278862"
"158","0.023998843505978584","0.023998843505978584","0.023998843505978584"
"159","0.023960066959261894","0.023960066959261894","0.023960066959261894"
"160","0.023921504616737366","0.023921504616737366","0.023921504616737366"
"161","0.02388468198478222","0.02388468198478222","0.02388468198478222"
"162","0.02384854480624199","0.02384854480624199","0.02384854480624199"
"163","0.023812508210539818","0.023812508210539818","0.023812508210539818"
"164","0.023776449263095856","0.023776449263095856","0.023776449263095856"
"165","0.023742588236927986","0.023742588236927986","0.023742588236927986"
"166","0.023707829415798187","0.023707829415798187","0.023707829415798187"
"167","0.02367418445646763","0.02367418445646763","0.02367418445646763"
"168","0.02364138513803482","0.02364138513803482","0.02364138513803482"
"169","0.02360832691192627","0.02360832691192627","0.02360832691192627"
"170","0.023576321080327034","0.023576321080327034","0.023576321080327034"
"171","0.023545170202851295","0.023545170202851295","0.023545170202851295"
"172","0.023513469845056534","0.023513469845056534","0.023513469845056534"
"173","0.023482397198677063","0.023482397198677063","0.023482397198677063"
"174","0.0234531182795763","0.0234531182795763","0.0234531182795763"
"175","0.023423204198479652","0.023423204198479652","0.023423204198479652"
"176","0.023394959047436714","0.023394959047436714","0.023394959047436714"
"177","0.02336556650698185","0.02336556650698185","0.02336556650698185"
"178","0.02333741821348667","0.02333741821348667","0.02333741821348667"
"179","0.023308850824832916","0.023308850824832916","0.023308850824832916"
"180","0.02328248880803585","0.02328248880803585","0.02328248880803585"
"181","0.023254893720149994","0.023254893720149994","0.023254893720149994"
"182","0.023228006437420845","0.023228006437420845","0.023228006437420845"
"183","0.023201869800686836","0.023201869800686836","0.023201869800686836"
"184","0.02317631244659424","0.02317631244659424","0.02317631244659424"
"185","0.023150978609919548","0.023150978609919548","0.023150978609919548"
"186","0.02312587760388851","0.02312587760388851","0.02312587760388851"
"187","0.023101402446627617","0.023101402446627617","0.023101402446627617"
"188","0.023077281191945076","0.023077281191945076","0.023077281191945076"
"189","0.02305283397436142","0.02305283397436142","0.02305283397436142"
"190","0.02302851714193821","0.02302851714193821","0.02302851714193821"
"191","0.023005671799182892","0.023005671799182892","0.023005671799182892"
"192","0.022982535883784294","0.022982535883784294","0.022982535883784294"
"193","0.0229601189494133","0.0229601189494133","0.0229601189494133"
"194","0.0229373499751091","0.0229373499751091","0.0229373499751091"
"195","0.02291560359299183","0.02291560359299183","0.02291560359299183"
"196","0.02289421297609806","0.02289421297609806","0.02289421297609806"
"197","0.022871483117341995","0.022871483117341995","0.022871483117341995"
"198","0.02285083569586277","0.02285083569586277","0.02285083569586277"
"199","0.022829564288258553","0.022829564288258553","0.022829564288258553"
"200","0.02280920185148716","0.02280920185148716","0.02280920185148716"
"201","0.022789234295487404","0.022789234295487404","0.022789234295487404"
"202","0.022768378257751465","0.022768378257751465","0.022768378257751465"
"203","0.022748487070202827","0.022748487070202827","0.022748487070202827"
"204","0.022728633135557175","0.022728633135557175","0.022728633135557175"
"205","0.022709084674715996","0.022709084674715996","0.022709084674715996"
"206","0.022689349949359894","0.022689349949359894","0.022689349949359894"
"207","0.022670745849609375","0.022670745849609375","0.022670745849609375"
"208","0.022652005776762962","0.022652005776762962","0.022652005776762962"
"209","0.022632814943790436","0.022632814943790436","0.022632814943790436"
"210","0.022614045068621635","0.022614045068621635","0.022614045068621635"
"211","0.022596728056669235","0.022596728056669235","0.022596728056669235"
"212","0.022577377036213875","0.022577377036213875","0.022577377036213875"
"213","0.022559432312846184","0.022559432312846184","0.022559432312846184"
"214","0.022541774436831474","0.022541774436831474","0.022541774436831474"
"215","0.022523818537592888","0.022523818537592888","0.022523818537592888"
"216","0.0225073229521513","0.0225073229521513","0.0225073229521513"
"217","0.02248961478471756","0.02248961478471756","0.02248961478471756"
"218","0.022472884505987167","0.022472884505987167","0.022472884505987167"
"219","0.022456184029579163","0.022456184029579163","0.022456184029579163"
"220","0.022439131513237953","0.022439131513237953","0.022439131513237953"
"221","0.02242206409573555","0.02242206409573555","0.02242206409573555"
"222","0.0224054753780365","0.0224054753780365","0.0224054753780365"
"223","0.022389894351363182","0.022389894351363182","0.022389894351363182"
"224","0.02237299643456936","0.02237299643456936","0.02237299643456936"
"225","0.022356558591127396","0.022356558591127396","0.022356558591127396"
"226","0.022341081872582436","0.022341081872582436","0.022341081872582436"
"227","0.022324401885271072","0.022324401885271072","0.022324401885271072"
"228","0.02230912633240223","0.02230912633240223","0.02230912633240223"
"229","0.022294357419013977","0.022294357419013977","0.022294357419013977"
"230","0.02227836474776268","0.02227836474776268","0.02227836474776268"
"231","0.022263281047344208","0.022263281047344208","0.022263281047344208"
"232","0.022247320041060448","0.022247320041060448","0.022247320041060448"
"233","0.022232094779610634","0.022232094779610634","0.022232094779610634"
"234","0.02221699431538582","0.02221699431538582","0.02221699431538582"
"235","0.022202514111995697","0.022202514111995697","0.022202514111995697"
"236","0.02218755893409252","0.02218755893409252","0.02218755893409252"
"237","0.02217179723083973","0.02217179723083973","0.02217179723083973"
"238","0.022158298641443253","0.022158298641443253","0.022158298641443253"
"239","0.022143175825476646","0.022143175825476646","0.022143175825476646"
"240","0.022129017859697342","0.022129017859697342","0.022129017859697342"
"241","0.022114479914307594","0.022114479914307594","0.022114479914307594"
"242","0.022099608555436134","0.022099608555436134","0.022099608555436134"
"243","0.02208583615720272","0.02208583615720272","0.02208583615720272"
"244","0.022071361541748047","0.022071361541748047","0.022071361541748047"
"245","0.022057732567191124","0.022057732567191124","0.022057732567191124"
"246","0.022043410688638687","0.022043410688638687","0.022043410688638687"
"247","0.022029578685760498","0.022029578685760498","0.022029578685760498"
"248","0.022015446797013283","0.022015446797013283","0.022015446797013283"
"249","0.0220017172396183","0.0220017172396183","0.0220017172396183"
"250","0.02198830433189869","0.02198830433189869","0.02198830433189869"
"251","0.021973924711346626","0.021973924711346626","0.021973924711346626"
"252","0.021960755810141563","0.021960755810141563","0.021960755810141563"
"253","0.021947450935840607","0.021947450935840607","0.021947450935840607"
"254","0.02193399704992771","0.02193399704992771","0.02193399704992771"
"255","0.021920179948210716","0.021920179948210716","0.021920179948210716"
"256","0.0219062939286232","0.0219062939286232","0.0219062939286232"
"257","0.02189343236386776","0.02189343236386776","0.02189343236386776"
"258","0.021880360320210457","0.021880360320210457","0.021880360320210457"
"259","0.021867340430617332","0.021867340430617332","0.021867340430617332"
"260","0.02185457944869995","0.02185457944869995","0.02185457944869995"
"261","0.0218412633985281","0.0218412633985281","0.0218412633985281"
"262","0.021827654913067818","0.021827654913067818","0.021827654913067818"
"263","0.021815845742821693","0.021815845742821693","0.021815845742821693"
"264","0.02180190570652485","0.02180190570652485","0.02180190570652485"
"265","0.021788815036416054","0.021788815036416054","0.021788815036416054"
"266","0.021776383742690086","0.021776383742690086","0.021776383742690086"
"267","0.021763304248452187","0.021763304248452187","0.021763304248452187"
"268","0.021750962361693382","0.021750962361693382","0.021750962361693382"
"269","0.021738020703196526","0.021738020703196526","0.021738020703196526"
"270","0.02172505296766758","0.02172505296766758","0.02172505296766758"
"271","0.02171259932219982","0.02171259932219982","0.02171259932219982"
"272","0.021700087934732437","0.021700087934732437","0.021700087934732437"
"273","0.021688144654035568","0.021688144654035568","0.021688144654035568"
"274","0.021675555035471916","0.021675555035471916","0.021675555035471916"
"275","0.02166248857975006","0.02166248857975006","0.02166248857975006"
"276","0.02164980210363865","0.02164980210363865","0.02164980210363865"
"277","0.021637534722685814","0.021637534722685814","0.021637534722685814"
"278","0.021625550463795662","0.021625550463795662","0.021625550463795662"
"279","0.021612586453557014","0.021612586453557014","0.021612586453557014"
"280","0.021599754691123962","0.021599754691123962","0.021599754691123962"
"281","0.021588463336229324","0.021588463336229324","0.021588463336229324"
"282","0.02157561667263508","0.02157561667263508","0.02157561667263508"
"283","0.021563634276390076","0.021563634276390076","0.021563634276390076"
"284","0.02155122719705105","0.02155122719705105","0.02155122719705105"
"285","0.021538903936743736","0.021538903936743736","0.021538903936743736"
"286","0.021526452153921127","0.021526452153921127","0.021526452153921127"
"287","0.02151503413915634","0.02151503413915634","0.02151503413915634"
"288","0.021502211689949036","0.021502211689949036","0.021502211689949036"
"289","0.02148999646306038","0.02148999646306038","0.02148999646306038"
"290","0.02147788740694523","0.02147788740694523","0.02147788740694523"
"291","0.021465549245476723","0.021465549245476723","0.021465549245476723"
"292","0.02145363762974739","0.02145363762974739","0.02145363762974739"
"293","0.02144230715930462","0.02144230715930462","0.02144230715930462"
"294","0.021429862827062607","0.021429862827062607","0.021429862827062607"
"295","0.02141750045120716","0.02141750045120716","0.02141750045120716"
"296","0.021405357867479324","0.021405357867479324","0.021405357867479324"
"297","0.02139374427497387","0.02139374427497387","0.02139374427497387"
"298","0.02138175256550312","0.02138175256550312","0.02138175256550312"
"299","0.02136923559010029","0.02136923559010029","0.02136923559010029"
"300","0.021357392892241478","0.021357392892241478","0.021357392892241478"
"301","0.021345121785998344","0.021345121785998344","0.021345121785998344"
"302","0.02133394591510296","0.02133394591510296","0.02133394591510296"
"303","0.02132122777402401","0.02132122777402401","0.02132122777402401"
"304","0.021309001371264458","0.021309001371264458","0.021309001371264458"
"305","0.021297866478562355","0.021297866478562355","0.021297866478562355"
"306","0.021285904571413994","0.021285904571413994","0.021285904571413994"
"307","0.021273471415042877","0.021273471415042877","0.021273471415042877"
"308","0.0212620347738266","0.0212620347738266","0.0212620347738266"
"309","0.021250423043966293","0.021250423043966293","0.021250423043966293"
"310","0.021237812936306","0.021237812936306","0.021237812936306"
"311","0.02122560702264309","0.02122560702264309","0.02122560702264309"
"312","0.02121429704129696","0.02121429704129696","0.02121429704129696"
"313","0.021202372387051582","0.021202372387051582","0.021202372387051582"
"314","0.02119021862745285","0.02119021862745285","0.02119021862745285"
"315","0.02117844857275486","0.02117844857275486","0.02117844857275486"
"316","0.021166596561670303","0.021166596561670303","0.021166596561670303"
"317","0.0211550984531641","0.0211550984531641","0.0211550984531641"
"318","0.021142184734344482","0.021142184734344482","0.021142184734344482"
"319","0.021130548790097237","0.021130548790097237","0.021130548790097237"
"320","0.021118666976690292","0.021118666976690292","0.021118666976690292"
"321","0.021106813102960587","0.021106813102960587","0.021106813102960587"
"322","0.02109449915587902","0.02109449915587902","0.02109449915587902"
"323","0.0210825614631176","0.0210825614631176","0.0210825614631176"
"324","0.021071134135127068","0.021071134135127068","0.021071134135127068"
"325","0.021059362217783928","0.021059362217783928","0.021059362217783928"
"326","0.021046563982963562","0.021046563982963562","0.021046563982963562"
"327","0.021034957841038704","0.021034957841038704","0.021034957841038704"
"328","0.021023137494921684","0.021023137494921684","0.021023137494921684"
"329","0.021010711789131165","0.021010711789131165","0.021010711789131165"
"330","0.020999202504754066","0.020999202504754066","0.020999202504754066"
"331","0.020986992865800858","0.020986992865800858","0.020986992865800858"
"332","0.020975148305296898","0.020975148305296898","0.020975148305296898"
"333","0.020962750539183617","0.020962750539183617","0.020962750539183617"
"334","0.020951254293322563","0.020951254293322563","0.020951254293322563"
"335","0.020939264446496964","0.020939264446496964","0.020939264446496964"
"336","0.02092747390270233","0.02092747390270233","0.02092747390270233"
"337","0.020914893597364426","0.020914893597364426","0.020914893597364426"
"338","0.02090318873524666","0.02090318873524666","0.02090318873524666"
"339","0.020890668034553528","0.020890668034553528","0.020890668034553528"
"340","0.020878467708826065","0.020878467708826065","0.020878467708826065"
"341","0.020866336300969124","0.020866336300969124","0.020866336300969124"
"342","0.020853616297245026","0.020853616297245026","0.020853616297245026"
"343","0.02084200270473957","0.02084200270473957","0.02084200270473957"
"344","0.020830078050494194","0.020830078050494194","0.020830078050494194"
"345","0.020817572250962257","0.020817572250962257","0.020817572250962257"
"346","0.02080474980175495","0.02080474980175495","0.02080474980175495"
"347","0.020792780444025993","0.020792780444025993","0.020792780444025993"
"348","0.02078104019165039","0.02078104019165039","0.02078104019165039"
"349","0.020768482238054276","0.020768482238054276","0.020768482238054276"
"350","0.020755991339683533","0.020755991339683533","0.020755991339683533"
"351","0.020744260400533676","0.020744260400533676","0.020744260400533676"
"352","0.0207317303866148","0.0207317303866148","0.0207317303866148"
"353","0.02071852795779705","0.02071852795779705","0.02071852795779705"
"354","0.020706776529550552","0.020706776529550552","0.020706776529550552"
"355","0.02069459855556488","0.02069459855556488","0.02069459855556488"
"356","0.020680980756878853","0.020680980756878853","0.020680980756878853"
"357","0.020669398829340935","0.020669398829340935","0.020669398829340935"
"358","0.020655907690525055","0.020655907690525055","0.020655907690525055"
"359","0.02064446173608303","0.02064446173608303","0.02064446173608303"
"360","0.020632248371839523","0.020632248371839523","0.020632248371839523"
"361","0.020619507879018784","0.020619507879018784","0.020619507879018784"
"362","0.02060653083026409","0.02060653083026409","0.02060653083026409"
"363","0.020593807101249695","0.020593807101249695","0.020593807101249695"
"364","0.020581264048814774","0.020581264048814774","0.020581264048814774"
"365","0.020568599924445152","0.020568599924445152","0.020568599924445152"
"366","0.020555982366204262","0.020555982366204262","0.020555982366204262"
"367","0.020542802289128304","0.020542802289128304","0.020542802289128304"
"368","0.02053036168217659","0.02053036168217659","0.02053036168217659"
"369","0.020517004653811455","0.020517004653811455","0.020517004653811455"
"370","0.0205052699893713","0.0205052699893713","0.0205052699893713"
"371","0.020492080599069595","0.020492080599069595","0.020492080599069595"
"372","0.020479509606957436","0.020479509606957436","0.020479509606957436"
"373","0.02046586014330387","0.02046586014330387","0.02046586014330387"
"374","0.02045268565416336","0.02045268565416336","0.02045268565416336"
"375","0.02044036239385605","0.02044036239385605","0.02044036239385605"
"376","0.02042769268155098","0.02042769268155098","0.02042769268155098"
"377","0.02041376754641533","0.02041376754641533","0.02041376754641533"
"378","0.02040090225636959","0.02040090225636959","0.02040090225636959"
"379","0.02038748189806938","0.02038748189806938","0.02038748189806938"
"380","0.020374339073896408","0.020374339073896408","0.020374339073896408"
"381","0.020362362265586853","0.020362362265586853","0.020362362265586853"
"382","0.02034812793135643","0.02034812793135643","0.02034812793135643"
"383","0.020334722474217415","0.020334722474217415","0.020334722474217415"
"384","0.020321283489465714","0.020321283489465714","0.020321283489465714"
"385","0.020307831466197968","0.020307831466197968","0.020307831466197968"
"386","0.0202946700155735","0.0202946700155735","0.0202946700155735"
"387","0.0202805083245039","0.0202805083245039","0.0202805083245039"
"388","0.020267412066459656","0.020267412066459656","0.020267412066459656"
"389","0.02025400474667549","0.02025400474667549","0.02025400474667549"
"390","0.020240113139152527","0.020240113139152527","0.020240113139152527"
"391","0.02022738568484783","0.02022738568484783","0.02022738568484783"
"392","0.020213454961776733","0.020213454961776733","0.020213454961776733"
"393","0.020199919119477272","0.020199919119477272","0.020199919119477272"
"394","0.020185738801956177","0.020185738801956177","0.020185738801956177"
"395","0.020172249525785446","0.020172249525785446","0.020172249525785446"
"396","0.02015845850110054","0.02015845850110054","0.02015845850110054"
"397","0.020143931731581688","0.020143931731581688","0.020143931731581688"
"398","0.020130861550569534","0.020130861550569534","0.020130861550569534"
"399","0.020116858184337616","0.020116858184337616","0.020116858184337616"
"400","0.02010304108262062","0.02010304108262062","0.02010304108262062"
"401","0.020088747143745422","0.020088747143745422","0.020088747143745422"
"402","0.02007402665913105","0.02007402665913105","0.02007402665913105"
"403","0.02006029523909092","0.02006029523909092","0.02006029523909092"
"404","0.020046021789312363","0.020046021789312363","0.020046021789312363"
"405","0.02003185637295246","0.02003185637295246","0.02003185637295246"
"406","0.020018253475427628","0.020018253475427628","0.020018253475427628"
"407","0.020003369078040123","0.020003369078040123","0.020003369078040123"
"408","0.019988657906651497","0.019988657906651497","0.019988657906651497"
"409","0.01997503452003002","0.01997503452003002","0.01997503452003002"
"410","0.019960468634963036","0.019960468634963036","0.019960468634963036"
"411","0.01994633674621582","0.01994633674621582","0.01994633674621582"
"412","0.019931228831410408","0.019931228831410408","0.019931228831410408"
"413","0.019916528835892677","0.019916528835892677","0.019916528835892677"
"414","0.019901955500245094","0.019901955500245094","0.019901955500245094"
"415","0.019887549802660942","0.019887549802660942","0.019887549802660942"
"416","0.019872518256306648","0.019872518256306648","0.019872518256306648"
"417","0.019858134910464287","0.019858134910464287","0.019858134910464287"
"418","0.019843077287077904","0.019843077287077904","0.019843077287077904"
"419","0.019828064367175102","0.019828064367175102","0.019828064367175102"
"420","0.01981351338326931","0.01981351338326931","0.01981351338326931"
"421","0.019798628985881805","0.019798628985881805","0.019798628985881805"
"422","0.01978333480656147","0.01978333480656147","0.01978333480656147"
"423","0.019768672063946724","0.019768672063946724","0.019768672063946724"
"424","0.019752366468310356","0.019752366468310356","0.019752366468310356"
"425","0.019738445058465004","0.019738445058465004","0.019738445058465004"
"426","0.019723592326045036","0.019723592326045036","0.019723592326045036"
"427","0.01970849372446537","0.01970849372446537","0.01970849372446537"
"428","0.019692929461598396","0.019692929461598396","0.019692929461598396"
"429","0.019677655771374702","0.019677655771374702","0.019677655771374702"
"430","0.019662022590637207","0.019662022590637207","0.019662022590637207"
"431","0.019646503031253815","0.019646503031253815","0.019646503031253815"
"432","0.019630685448646545","0.019630685448646545","0.019630685448646545"
"433","0.01961509883403778","0.01961509883403778","0.01961509883403778"
"434","0.019599080085754395","0.019599080085754395","0.019599080085754395"
"435","0.019584964960813522","0.019584964960813522","0.019584964960813522"
"436","0.019568253308534622","0.019568253308534622","0.019568253308534622"
"437","0.019552286714315414","0.019552286714315414","0.019552286714315414"
"438","0.01953744702041149","0.01953744702041149","0.01953744702041149"
"439","0.01952185295522213","0.01952185295522213","0.01952185295522213"
"440","0.019505396485328674","0.019505396485328674","0.019505396485328674"
"441","0.01948932185769081","0.01948932185769081","0.01948932185769081"
"442","0.01947316713631153","0.01947316713631153","0.01947316713631153"
"443","0.01945735327899456","0.01945735327899456","0.01945735327899456"
"444","0.019442206248641014","0.019442206248641014","0.019442206248641014"
"445","0.019424917176365852","0.019424917176365852","0.019424917176365852"
"446","0.019408829510211945","0.019408829510211945","0.019408829510211945"
