"Step","hidden_size_512_16_no_pinn - loss","hidden_size_512_16_no_pinn - loss__MIN","hidden_size_512_16_no_pinn - loss__MAX"
"84","0.02704177051782608","0.02704177051782608","0.02704177051782608"
"85","0.026894327253103256","0.026894327253103256","0.026894327253103256"
"86","0.026749607175588608","0.026749607175588608","0.026749607175588608"
"87","0.026607602834701538","0.026607602834701538","0.026607602834701538"
"88","0.02646849863231182","0.02646849863231182","0.02646849863231182"
"89","0.026332419365644455","0.026332419365644455","0.026332419365644455"
"90","0.026199156418442726","0.026199156418442726","0.026199156418442726"
"91","0.026068318635225296","0.026068318635225296","0.026068318635225296"
"92","0.025939643383026123","0.025939643383026123","0.025939643383026123"
"93","0.025813020765781403","0.025813020765781403","0.025813020765781403"
"94","0.02568846568465233","0.02568846568465233","0.02568846568465233"
"95","0.025566015392541885","0.025566015392541885","0.025566015392541885"
"96","0.025445710867643356","0.025445710867643356","0.025445710867643356"
"97","0.02532758191227913","0.02532758191227913","0.02532758191227913"
"98","0.025211624801158905","0.025211624801158905","0.025211624801158905"
"99","0.025097757577896118","0.025097757577896118","0.025097757577896118"
"100","0.02498580887913704","0.02498580887913704","0.02498580887913704"
"101","0.024875659495592117","0.024875659495592117","0.024875659495592117"
"102","0.02476733922958374","0.02476733922958374","0.02476733922958374"
"103","0.024660909548401833","0.024660909548401833","0.024660909548401833"
"104","0.024556376039981842","0.024556376039981842","0.024556376039981842"
"105","0.024453744292259216","0.024453744292259216","0.024453744292259216"
"106","0.024352997541427612","0.024352997541427612","0.024352997541427612"
"107","0.024254094809293747","0.024254094809293747","0.024254094809293747"
"108","0.02415701374411583","0.02415701374411583","0.02415701374411583"
"109","0.024061717092990875","0.024061717092990875","0.024061717092990875"
"110","0.023968160152435303","0.023968160152435303","0.023968160152435303"
"111","0.023876313120126724","0.023876313120126724","0.023876313120126724"
"112","0.023786131292581558","0.023786131292581558","0.023786131292581558"
"113","0.023697607219219208","0.023697607219219208","0.023697607219219208"
"114","0.023610740900039673","0.023610740900039673","0.023610740900039673"
"115","0.023525521159172058","0.023525521159172058","0.023525521159172058"
"116","0.023441895842552185","0.023441895842552185","0.023441895842552185"
"117","0.023359835147857666","0.023359835147857666","0.023359835147857666"
"118","0.023279331624507904","0.023279331624507904","0.023279331624507904"
"119","0.023200346156954765","0.023200346156954765","0.023200346156954765"
"120","0.023122847080230713","0.023122847080230713","0.023122847080230713"
"121","0.02304680459201336","0.02304680459201336","0.02304680459201336"
"122","0.02297222800552845","0.02297222800552845","0.02297222800552845"
"123","0.022899078205227852","0.022899078205227852","0.022899078205227852"
"124","0.022827327251434326","0.022827327251434326","0.022827327251434326"
"125","0.02275695465505123","0.02275695465505123","0.02275695465505123"
"126","0.022687945514917374","0.022687945514917374","0.022687945514917374"
"127","0.02262028306722641","0.02262028306722641","0.02262028306722641"
"128","0.022553928196430206","0.022553928196430206","0.022553928196430206"
"129","0.02248886600136757","0.02248886600136757","0.02248886600136757"
"130","0.02242504246532917","0.02242504246532917","0.02242504246532917"
"131","0.02236245758831501","0.02236245758831501","0.02236245758831501"
"132","0.022301085293293","0.022301085293293","0.022301085293293"
"133","0.022240906953811646","0.022240906953811646","0.022240906953811646"
"134","0.02218189835548401","0.02218189835548401","0.02218189835548401"
"135","0.0221240296959877","0.0221240296959877","0.0221240296959877"
"136","0.02206728234887123","0.02206728234887123","0.02206728234887123"
"137","0.02201162278652191","0.02201162278652191","0.02201162278652191"
"138","0.02195703238248825","0.02195703238248825","0.02195703238248825"
"139","0.02190348505973816","0.02190348505973816","0.02190348505973816"
"140","0.02185095101594925","0.02185095101594925","0.02185095101594925"
"141","0.021799419075250626","0.021799419075250626","0.021799419075250626"
"142","0.0217488631606102","0.0217488631606102","0.0217488631606102"
"143","0.021699264645576477","0.021699264645576477","0.021699264645576477"
"144","0.021650593727827072","0.021650593727827072","0.021650593727827072"
"145","0.021602828055620193","0.021602828055620193","0.021602828055620193"
"146","0.021555937826633453","0.021555937826633453","0.021555937826633453"
"147","0.021509913727641106","0.021509913727641106","0.021509913727641106"
"148","0.021464727818965912","0.021464727818965912","0.021464727818965912"
"149","0.02142036333680153","0.02142036333680153","0.02142036333680153"
"150","0.021376796066761017","0.021376796066761017","0.021376796066761017"
"151","0.021334007382392883","0.021334007382392883","0.021334007382392883"
"152","0.021291974931955338","0.021291974931955338","0.021291974931955338"
"153","0.021250683814287186","0.021250683814287186","0.021250683814287186"
"154","0.02121010422706604","0.02121010422706604","0.02121010422706604"
"155","0.021170226857066154","0.021170226857066154","0.021170226857066154"
"156","0.02113102376461029","0.02113102376461029","0.02113102376461029"
"157","0.021092489361763","0.021092489361763","0.021092489361763"
"158","0.021054591983556747","0.021054591983556747","0.021054591983556747"
"159","0.021017318591475487","0.021017318591475487","0.021017318591475487"
"160","0.020980658009648323","0.020980658009648323","0.020980658009648323"
"161","0.02094458043575287","0.02094458043575287","0.02094458043575287"
"162","0.020909082144498825","0.020909082144498825","0.020909082144498825"
"163","0.02087414264678955","0.02087414264678955","0.02087414264678955"
"164","0.020839743316173553","0.020839743316173553","0.020839743316173553"
"165","0.02080586552619934","0.02080586552619934","0.02080586552619934"
"166","0.020772505551576614","0.020772505551576614","0.020772505551576614"
"167","0.020739641040563583","0.020739641040563583","0.020739641040563583"
"168","0.020707257091999054","0.020707257091999054","0.020707257091999054"
"169","0.02067534625530243","0.02067534625530243","0.02067534625530243"
"170","0.020643889904022217","0.020643889904022217","0.020643889904022217"
"171","0.02061287686228752","0.02061287686228752","0.02061287686228752"
"172","0.020582290366292","0.020582290366292","0.020582290366292"
"173","0.020552122965455055","0.020552122965455055","0.020552122965455055"
"174","0.020522359758615494","0.020522359758615494","0.020522359758615494"
"175","0.02049299329519272","0.02049299329519272","0.02049299329519272"
"176","0.020464006811380386","0.020464006811380386","0.020464006811380386"
"177","0.02043539471924305","0.02043539471924305","0.02043539471924305"
"178","0.020407142117619514","0.020407142117619514","0.020407142117619514"
"179","0.020379237830638885","0.020379237830638885","0.020379237830638885"
"180","0.020351674407720566","0.020351674407720566","0.020351674407720566"
"181","0.020324446260929108","0.020324446260929108","0.020324446260929108"
"182","0.02029753476381302","0.02029753476381302","0.02029753476381302"
"183","0.0202709399163723","0.0202709399163723","0.0202709399163723"
"184","0.020244648680090904","0.020244648680090904","0.020244648680090904"
"185","0.02021864801645279","0.02021864801645279","0.02021864801645279"
"186","0.020192939788103104","0.020192939788103104","0.020192939788103104"
"187","0.020167507231235504","0.020167507231235504","0.020167507231235504"
"188","0.02014235034584999","0.02014235034584999","0.02014235034584999"
"189","0.02011745050549507","0.02011745050549507","0.02011745050549507"
"190","0.020092811435461044","0.020092811435461044","0.020092811435461044"
"191","0.020068421959877014","0.020068421959877014","0.020068421959877014"
"192","0.020044272765517235","0.020044272765517235","0.020044272765517235"
"193","0.020020361989736557","0.020020361989736557","0.020020361989736557"
"194","0.019996680319309235","0.019996680319309235","0.019996680319309235"
"195","0.01997322402894497","0.01997322402894497","0.01997322402894497"
"196","0.019949983805418015","0.019949983805418015","0.019949983805418015"
"197","0.019926954060792923","0.019926954060792923","0.019926954060792923"
"198","0.019904134795069695","0.019904134795069695","0.019904134795069695"
"199","0.019881512969732285","0.019881512969732285","0.019881512969732285"
"200","0.019859086722135544","0.019859086722135544","0.019859086722135544"
"201","0.019836854189634323","0.019836854189634323","0.019836854189634323"
"202","0.019814807921648026","0.019814807921648026","0.019814807921648026"
"203","0.019792940467596054","0.019792940467596054","0.019792940467596054"
"204","0.01977124623954296","0.01977124623954296","0.01977124623954296"
"205","0.019749727100133896","0.019749727100133896","0.019749727100133896"
"206","0.01972837559878826","0.01972837559878826","0.01972837559878826"
"207","0.01970718801021576","0.01970718801021576","0.01970718801021576"
"208","0.01968616247177124","0.01968616247177124","0.01968616247177124"
"209","0.019665289670228958","0.019665289670228958","0.019665289670228958"
"210","0.019644569605588913","0.019644569605588913","0.019644569605588913"
"211","0.019623996689915657","0.019623996689915657","0.019623996689915657"
"212","0.01960356906056404","0.01960356906056404","0.01960356906056404"
"213","0.019583281129598618","0.019583281129598618","0.019583281129598618"
"214","0.019563131034374237","0.019563131034374237","0.019563131034374237"
"215","0.01954311691224575","0.01954311691224575","0.01954311691224575"
"216","0.01952323317527771","0.01952323317527771","0.01952323317527771"
"217","0.019503476098179817","0.019503476098179817","0.019503476098179817"
"218","0.019483845680952072","0.019483845680952072","0.019483845680952072"
"219","0.019464336335659027","0.019464336335659027","0.019464336335659027"
"220","0.019444946199655533","0.019444946199655533","0.019444946199655533"
"221","0.01942567154765129","0.01942567154765129","0.01942567154765129"
"222","0.019406510517001152","0.019406510517001152","0.019406510517001152"
"223","0.019387463107705116","0.019387463107705116","0.019387463107705116"
"224","0.019368520006537437","0.019368520006537437","0.019368520006537437"
"225","0.019349679350852966","0.019349679350852966","0.019349679350852966"
"226","0.0193309523165226","0.0193309523165226","0.0193309523165226"
"227","0.019312318414449692","0.019312318414449692","0.019312318414449692"
"228","0.019293785095214844","0.019293785095214844","0.019293785095214844"
"229","0.019275350496172905","0.019275350496172905","0.019275350496172905"
"230","0.01925700530409813","0.01925700530409813","0.01925700530409813"
"231","0.019238755106925964","0.019238755106925964","0.019238755106925964"
"232","0.019220594316720963","0.019220594316720963","0.019220594316720963"
"233","0.019202521070837975","0.019202521070837975","0.019202521070837975"
"234","0.01918453350663185","0.01918453350663185","0.01918453350663185"
"235","0.019166624173521996","0.019166624173521996","0.019166624173521996"
"236","0.019148804247379303","0.019148804247379303","0.019148804247379303"
"237","0.01913105510175228","0.01913105510175228","0.01913105510175228"
"238","0.019113387912511826","0.019113387912511826","0.019113387912511826"
"239","0.01909579709172249","0.01909579709172249","0.01909579709172249"
"240","0.019078277051448822","0.019078277051448822","0.019078277051448822"
"241","0.019060829654335976","0.019060829654335976","0.019060829654335976"
"242","0.0190434530377388","0.0190434530377388","0.0190434530377388"
"243","0.019026145339012146","0.019026145339012146","0.019026145339012146"
"244","0.019008900970220566","0.019008900970220566","0.019008900970220566"
"245","0.01899172179400921","0.01899172179400921","0.01899172179400921"
"246","0.018974609673023224","0.018974609673023224","0.018974609673023224"
"247","0.018957559019327164","0.018957559019327164","0.018957559019327164"
"248","0.01894056610763073","0.01894056610763073","0.01894056610763073"
"249","0.018923630937933922","0.018923630937933922","0.018923630937933922"
"250","0.01890674978494644","0.01890674978494644","0.01890674978494644"
"251","0.018889926373958588","0.018889926373958588","0.018889926373958588"
"252","0.01887316256761551","0.01887316256761551","0.01887316256761551"
"253","0.018856443464756012","0.018856443464756012","0.018856443464756012"
"254","0.018839772790670395","0.018839772790670395","0.018839772790670395"
"255","0.018823157995939255","0.018823157995939255","0.018823157995939255"
"256","0.018806586042046547","0.018806586042046547","0.018806586042046547"
"257","0.01879005879163742","0.01879005879163742","0.01879005879163742"
"258","0.018773583695292473","0.018773583695292473","0.018773583695292473"
"259","0.01875714398920536","0.01875714398920536","0.01875714398920536"
"260","0.01874075084924698","0.01874075084924698","0.01874075084924698"
"261","0.018724393099546432","0.018724393099546432","0.018724393099546432"
"262","0.018708081915974617","0.018708081915974617","0.018708081915974617"
"263","0.01869180053472519","0.01869180053472519","0.01869180053472519"
"264","0.018675560131669044","0.018675560131669044","0.018675560131669044"
"265","0.018659349530935287","0.018659349530935287","0.018659349530935287"
"266","0.018643174320459366","0.018643174320459366","0.018643174320459366"
"267","0.01862703636288643","0.01862703636288643","0.01862703636288643"
"268","0.01861092820763588","0.01861092820763588","0.01861092820763588"
"269","0.01859484799206257","0.01859484799206257","0.01859484799206257"
"270","0.018578795716166496","0.018578795716166496","0.018578795716166496"
"271","0.018562771379947662","0.018562771379947662","0.018562771379947662"
"272","0.018546774983406067","0.018546774983406067","0.018546774983406067"
"273","0.018530800938606262","0.018530800938606262","0.018530800938606262"
"274","0.01851484552025795","0.01851484552025795","0.01851484552025795"
"275","0.018498919904232025","0.018498919904232025","0.018498919904232025"
"276","0.018483012914657593","0.018483012914657593","0.018483012914657593"
"277","0.01846712827682495","0.01846712827682495","0.01846712827682495"
"278","0.018451254814863205","0.018451254814863205","0.018451254814863205"
"279","0.01843540370464325","0.01843540370464325","0.01843540370464325"
"280","0.018419567495584488","0.018419567495584488","0.018419567495584488"
"281","0.01840374618768692","0.01840374618768692","0.01840374618768692"
"282","0.018387947231531143","0.018387947231531143","0.018387947231531143"
"283","0.018372148275375366","0.018372148275375366","0.018372148275375366"
"284","0.01835636980831623","0.01835636980831623","0.01835636980831623"
"285","0.018340596929192543","0.018340596929192543","0.018340596929192543"
"286","0.0183248370885849","0.0183248370885849","0.0183248370885849"
"287","0.018309082835912704","0.018309082835912704","0.018309082835912704"
"288","0.018293339759111404","0.018293339759111404","0.018293339759111404"
"289","0.018277596682310104","0.018277596682310104","0.018277596682310104"
"290","0.0182618647813797","0.0182618647813797","0.0182618647813797"
"291","0.018246132880449295","0.018246132880449295","0.018246132880449295"
"292","0.01823040470480919","0.01823040470480919","0.01823040470480919"
"293","0.01821468025445938","0.01821468025445938","0.01821468025445938"
"294","0.018198955804109573","0.018198955804109573","0.018198955804109573"
"295","0.018183227628469467","0.018183227628469467","0.018183227628469467"
"296","0.01816750317811966","0.01816750317811966","0.01816750317811966"
"297","0.018151771277189255","0.018151771277189255","0.018151771277189255"
"298","0.01813604310154915","0.01813604310154915","0.01813604310154915"
"299","0.018120303750038147","0.018120303750038147","0.018120303750038147"
"300","0.018104560673236847","0.018104560673236847","0.018104560673236847"
"301","0.018088815733790398","0.018088815733790398","0.018088815733790398"
"302","0.018073055893182755","0.018073055893182755","0.018073055893182755"
"303","0.01805729605257511","0.01805729605257511","0.01805729605257511"
"304","0.018041521310806274","0.018041521310806274","0.018041521310806274"
"305","0.01802573911845684","0.01802573911845684","0.01802573911845684"
"306","0.01800994575023651","0.01800994575023651","0.01800994575023651"
"307","0.017994137480854988","0.017994137480854988","0.017994137480854988"
"308","0.01797831803560257","0.01797831803560257","0.01797831803560257"
"309","0.017962483689188957","0.017962483689188957","0.017962483689188957"
"310","0.01794663444161415","0.01794663444161415","0.01794663444161415"
"311","0.017930768430233","0.017930768430233","0.017930768430233"
"312","0.01791488751769066","0.01791488751769066","0.01791488751769066"
"313","0.01789899170398712","0.01789899170398712","0.01789899170398712"
"314","0.017883069813251495","0.017883069813251495","0.017883069813251495"
"315","0.017867133021354675","0.017867133021354675","0.017867133021354675"
"316","0.017851173877716064","0.017851173877716064","0.017851173877716064"
"317","0.01783519610762596","0.01783519610762596","0.01783519610762596"
"318","0.01781919226050377","0.01781919226050377","0.01781919226050377"
"319","0.017803169786930084","0.017803169786930084","0.017803169786930084"
"320","0.017787117511034012","0.017787117511034012","0.017787117511034012"
"321","0.017771046608686447","0.017771046608686447","0.017771046608686447"
"322","0.017754945904016495","0.017754945904016495","0.017754945904016495"
"323","0.01773882284760475","0.01773882284760475","0.01773882284760475"
"324","0.01772266998887062","0.01772266998887062","0.01772266998887062"
"325","0.0177064910531044","0.0177064910531044","0.0177064910531044"
"326","0.017690284177660942","0.017690284177660942","0.017690284177660942"
"327","0.017674041911959648","0.017674041911959648","0.017674041911959648"
"328","0.017657775431871414","0.017657775431871414","0.017657775431871414"
"329","0.017641471698880196","0.017641471698880196","0.017641471698880196"
"330","0.01762513816356659","0.01762513816356659","0.01762513816356659"
"331","0.017608772963285446","0.017608772963285446","0.017608772963285446"
"332","0.017592374235391617","0.017592374235391617","0.017592374235391617"
"333","0.017575940117239952","0.017575940117239952","0.017575940117239952"
"334","0.0175594724714756","0.0175594724714756","0.0175594724714756"
"335","0.017542969435453415","0.017542969435453415","0.017542969435453415"
"336","0.017526429146528244","0.017526429146528244","0.017526429146528244"
"337","0.01750984974205494","0.01750984974205494","0.01750984974205494"
"338","0.01749323308467865","0.01749323308467865","0.01749323308467865"
"339","0.017476581037044525","0.017476581037044525","0.017476581037044525"
"340","0.017459888011217117","0.017459888011217117","0.017459888011217117"
"341","0.017443155869841576","0.017443155869841576","0.017443155869841576"
"342","0.01742638275027275","0.01742638275027275","0.01742638275027275"
"343","0.017409566789865494","0.017409566789865494","0.017409566789865494"
"344","0.017392709851264954","0.017392709851264954","0.017392709851264954"
"345","0.01737581565976143","0.01737581565976143","0.01737581565976143"
"346","0.017358871176838875","0.017358871176838875","0.017358871176838875"
"347","0.017341885715723038","0.017341885715723038","0.017341885715723038"
"348","0.01732485368847847","0.01732485368847847","0.01732485368847847"
"349","0.01730778068304062","0.01730778068304062","0.01730778068304062"
"350","0.017290659248828888","0.017290659248828888","0.017290659248828888"
"351","0.017273491248488426","0.017273491248488426","0.017273491248488426"
"352","0.01725628226995468","0.01725628226995468","0.01725628226995468"
"353","0.01723901927471161","0.01723901927471161","0.01723901927471161"
"354","0.017221711575984955","0.017221711575984955","0.017221711575984955"
"355","0.01720435917377472","0.01720435917377472","0.01720435917377472"
"356","0.017186954617500305","0.017186954617500305","0.017186954617500305"
"357","0.017169497907161713","0.017169497907161713","0.017169497907161713"
"358","0.01715199649333954","0.01715199649333954","0.01715199649333954"
"359","0.017134446650743484","0.017134446650743484","0.017134446650743484"
"360","0.017116844654083252","0.017116844654083252","0.017116844654083252"
"361","0.017099186778068542","0.017099186778068542","0.017099186778068542"
"362","0.01708148419857025","0.01708148419857025","0.01708148419857025"
"363","0.017063729465007782","0.017063729465007782","0.017063729465007782"
"364","0.017045920714735985","0.017045920714735985","0.017045920714735985"
"365","0.017028063535690308","0.017028063535690308","0.017028063535690308"
"366","0.017010141164064407","0.017010141164064407","0.017010141164064407"
"367","0.016992177814245224","0.016992177814245224","0.016992177814245224"
"368","0.016974158585071564","0.016974158585071564","0.016974158585071564"
"369","0.016956083476543427","0.016956083476543427","0.016956083476543427"
"370","0.01693795807659626","0.01693795807659626","0.01693795807659626"
"371","0.016919773072004318","0.016919773072004318","0.016919773072004318"
"372","0.016901539638638496","0.016901539638638496","0.016901539638638496"
"373","0.0168832428753376","0.0168832428753376","0.0168832428753376"
"374","0.016864899545907974","0.016864899545907974","0.016864899545907974"
"375","0.016846496611833572","0.016846496611833572","0.016846496611833572"
"376","0.01682804338634014","0.01682804338634014","0.01682804338634014"
"377","0.016809530556201935","0.016809530556201935","0.016809530556201935"
"378","0.016790959984064102","0.016790959984064102","0.016790959984064102"
"379","0.016772333532571793","0.016772333532571793","0.016772333532571793"
"380","0.016753654927015305","0.016753654927015305","0.016753654927015305"
"381","0.01673492044210434","0.01673492044210434","0.01673492044210434"
"382","0.01671612821519375","0.01671612821519375","0.01671612821519375"
"383","0.016697276383638382","0.016697276383638382","0.016697276383638382"
"384","0.016678370535373688","0.016678370535373688","0.016678370535373688"
"385","0.016659410670399666","0.016659410670399666","0.016659410670399666"
"386","0.016640394926071167","0.016640394926071167","0.016640394926071167"
"387","0.016621319577097893","0.016621319577097893","0.016621319577097893"
"388","0.01660218834877014","0.01660218834877014","0.01660218834877014"
"389","0.016583003103733063","0.016583003103733063","0.016583003103733063"
"390","0.016563761979341507","0.016563761979341507","0.016563761979341507"
"391","0.016544466838240623","0.016544466838240623","0.016544466838240623"
"392","0.016525108367204666","0.016525108367204666","0.016525108367204666"
"393","0.01650569960474968","0.01650569960474968","0.01650569960474968"
"394","0.016486231237649918","0.016486231237649918","0.016486231237649918"
"395","0.016466714441776276","0.016466714441776276","0.016466714441776276"
"396","0.01644713804125786","0.01644713804125786","0.01644713804125786"
"397","0.016427505761384964","0.016427505761384964","0.016427505761384964"
"398","0.016407817602157593","0.016407817602157593","0.016407817602157593"
"399","0.016388077288866043","0.016388077288866043","0.016388077288866043"
"400","0.016368282958865166","0.016368282958865166","0.016368282958865166"
"401","0.01634843274950981","0.01634843274950981","0.01634843274950981"
"402","0.01632852852344513","0.01632852852344513","0.01632852852344513"
"403","0.016308575868606567","0.016308575868606567","0.016308575868606567"
"404","0.01628855988383293","0.01628855988383293","0.01628855988383293"
"405","0.016268502920866013","0.016268502920866013","0.016268502920866013"
"406","0.016248386353254318","0.016248386353254318","0.016248386353254318"
"407","0.016228221356868744","0.016228221356868744","0.016228221356868744"
"408","0.01620800420641899","0.01620800420641899","0.01620800420641899"
"409","0.01618773676455021","0.01618773676455021","0.01618773676455021"
"410","0.01616741344332695","0.01616741344332695","0.01616741344332695"
"411","0.01614704355597496","0.01614704355597496","0.01614704355597496"
"412","0.01612662523984909","0.01612662523984909","0.01612662523984909"
"413","0.01610616222023964","0.01610616222023964","0.01610616222023964"
"414","0.01608564332127571","0.01608564332127571","0.01608564332127571"
"415","0.0160650797188282","0.0160650797188282","0.0160650797188282"
"416","0.01604446955025196","0.01604446955025196","0.01604446955025196"
"417","0.01602380909025669","0.01602380909025669","0.01602380909025669"
"418","0.01600310578942299","0.01600310578942299","0.01600310578942299"
"419","0.015982359647750854","0.015982359647750854","0.015982359647750854"
"420","0.01596156507730484","0.01596156507730484","0.01596156507730484"
"421","0.015940725803375244","0.015940725803375244","0.015940725803375244"
"422","0.015919845551252365","0.015919845551252365","0.015919845551252365"
"423","0.015898926183581352","0.015898926183581352","0.015898926183581352"
"424","0.01587795838713646","0.01587795838713646","0.01587795838713646"
"425","0.015856953337788582","0.015856953337788582","0.015856953337788582"
"426","0.01583590731024742","0.01583590731024742","0.01583590731024742"
"427","0.015814820304512978","0.015814820304512978","0.015814820304512978"
"428","0.0157936941832304","0.0157936941832304","0.0157936941832304"
"429","0.015772532671689987","0.015772532671689987","0.015772532671689987"
"430","0.01575133204460144","0.01575133204460144","0.01575133204460144"
"431","0.015730097889900208","0.015730097889900208","0.015730097889900208"
"432","0.01570882648229599","0.01570882648229599","0.01570882648229599"
"433","0.015687519684433937","0.015687519684433937","0.015687519684433937"
"434","0.015666183084249496","0.015666183084249496","0.015666183084249496"
"435","0.01564481109380722","0.01564481109380722","0.01564481109380722"
"436","0.015623409301042557","0.015623409301042557","0.015623409301042557"
"437","0.015601972118020058","0.015601972118020058","0.015601972118020058"
"438","0.01558050885796547","0.01558050885796547","0.01558050885796547"
"439","0.015559017658233643","0.015559017658233643","0.015559017658233643"
"440","0.015537498518824577","0.015537498518824577","0.015537498518824577"
"441","0.015515951439738274","0.015515951439738274","0.015515951439738274"
"442","0.015494377352297306","0.015494377352297306","0.015494377352297306"
"443","0.015472778119146824","0.015472778119146824","0.015472778119146824"
"444","0.0154511583968997","0.0154511583968997","0.0154511583968997"
"445","0.015429511666297913","0.015429511666297913","0.015429511666297913"
"446","0.015407848171889782","0.015407848171889782","0.015407848171889782"
