"Step","hidden_size_512_16_pinn - loss","hidden_size_512_16_pinn - loss__MIN","hidden_size_512_16_pinn - loss__MAX"
"76","0.028047405183315277","0.028047405183315277","0.028047405183315277"
"77","0.027933495119214058","0.027933495119214058","0.027933495119214058"
"78","0.027786722406744957","0.027786722406744957","0.027786722406744957"
"79","0.027651824057102203","0.027651824057102203","0.027651824057102203"
"80","0.02733292244374752","0.02733292244374752","0.02733292244374752"
"81","0.027254052460193634","0.027254052460193634","0.027254052460193634"
"82","0.02712644636631012","0.02712644636631012","0.02712644636631012"
"83","0.027006465941667557","0.027006465941667557","0.027006465941667557"
"84","0.02689351700246334","0.02689351700246334","0.02689351700246334"
"85","0.026674116030335426","0.026674116030335426","0.026674116030335426"
"86","0.02665746957063675","0.02665746957063675","0.02665746957063675"
"87","0.026466459035873413","0.026466459035873413","0.026466459035873413"
"88","0.02636510506272316","0.02636510506272316","0.02636510506272316"
"89","0.026291875168681145","0.026291875168681145","0.026291875168681145"
"90","0.026091638952493668","0.026091638952493668","0.026091638952493668"
"91","0.02603643760085106","0.02603643760085106","0.02603643760085106"
"92","0.025789622217416763","0.025789622217416763","0.025789622217416763"
"93","0.025692079216241837","0.025692079216241837","0.025692079216241837"
"94","0.02554875612258911","0.02554875612258911","0.02554875612258911"
"95","0.025509314611554146","0.025509314611554146","0.025509314611554146"
"96","0.02536722458899021","0.02536722458899021","0.02536722458899021"
"97","0.025251274928450584","0.025251274928450584","0.025251274928450584"
"98","0.02518337033689022","0.02518337033689022","0.02518337033689022"
"99","0.024968452751636505","0.024968452751636505","0.024968452751636505"
"100","0.024899184703826904","0.024899184703826904","0.024899184703826904"
"101","0.024924349039793015","0.024924349039793015","0.024924349039793015"
"102","0.024753712117671967","0.024753712117671967","0.024753712117671967"
"103","0.0246723759919405","0.0246723759919405","0.0246723759919405"
"104","0.02453165128827095","0.02453165128827095","0.02453165128827095"
"105","0.02441857010126114","0.02441857010126114","0.02441857010126114"
"106","0.024224087595939636","0.024224087595939636","0.024224087595939636"
"107","0.02426803670823574","0.02426803670823574","0.02426803670823574"
"108","0.02409372478723526","0.02409372478723526","0.02409372478723526"
"109","0.024097638204693794","0.024097638204693794","0.024097638204693794"
"110","0.024019818753004074","0.024019818753004074","0.024019818753004074"
"111","0.02396400459110737","0.02396400459110737","0.02396400459110737"
"112","0.023763401433825493","0.023763401433825493","0.023763401433825493"
"113","0.02371676079928875","0.02371676079928875","0.02371676079928875"
"114","0.02371084876358509","0.02371084876358509","0.02371084876358509"
"115","0.02363273873925209","0.02363273873925209","0.02363273873925209"
"116","0.023485029116272926","0.023485029116272926","0.023485029116272926"
"117","0.02334216795861721","0.02334216795861721","0.02334216795861721"
"118","0.023363761603832245","0.023363761603832245","0.023363761603832245"
"119","0.023280467838048935","0.023280467838048935","0.023280467838048935"
"120","0.023076806217432022","0.023076806217432022","0.023076806217432022"
"121","0.023083152249455452","0.023083152249455452","0.023083152249455452"
"122","0.022974694147706032","0.022974694147706032","0.022974694147706032"
"123","0.022957082837820053","0.022957082837820053","0.022957082837820053"
"124","0.02283765748143196","0.02283765748143196","0.02283765748143196"
"125","0.022824594751000404","0.022824594751000404","0.022824594751000404"
"126","0.022742249071598053","0.022742249071598053","0.022742249071598053"
"127","0.02271212264895439","0.02271212264895439","0.02271212264895439"
"128","0.022610826417803764","0.022610826417803764","0.022610826417803764"
"129","0.022498225793242455","0.022498225793242455","0.022498225793242455"
"130","0.02251116931438446","0.02251116931438446","0.02251116931438446"
"131","0.022517643868923187","0.022517643868923187","0.022517643868923187"
"132","0.0224880650639534","0.0224880650639534","0.0224880650639534"
"133","0.022351427003741264","0.022351427003741264","0.022351427003741264"
"134","0.02227645553648472","0.02227645553648472","0.02227645553648472"
"135","0.022220751270651817","0.022220751270651817","0.022220751270651817"
"136","0.022226473316550255","0.022226473316550255","0.022226473316550255"
"137","0.022130653262138367","0.022130653262138367","0.022130653262138367"
"138","0.022233985364437103","0.022233985364437103","0.022233985364437103"
"139","0.02211797423660755","0.02211797423660755","0.02211797423660755"
"140","0.022022537887096405","0.022022537887096405","0.022022537887096405"
"141","0.02189922146499157","0.02189922146499157","0.02189922146499157"
"142","0.021860385313630104","0.021860385313630104","0.021860385313630104"
"143","0.02172786369919777","0.02172786369919777","0.02172786369919777"
"144","0.021808970719575882","0.021808970719575882","0.021808970719575882"
"145","0.02180071547627449","0.02180071547627449","0.02180071547627449"
"146","0.021793711930513382","0.021793711930513382","0.021793711930513382"
"147","0.021741526201367378","0.021741526201367378","0.021741526201367378"
"148","0.02169867977499962","0.02169867977499962","0.02169867977499962"
"149","0.021628068760037422","0.021628068760037422","0.021628068760037422"
"150","0.0216707494109869","0.0216707494109869","0.0216707494109869"
"151","0.021578345447778702","0.021578345447778702","0.021578345447778702"
"152","0.021509522572159767","0.021509522572159767","0.021509522572159767"
"153","0.021506696939468384","0.021506696939468384","0.021506696939468384"
"154","0.021359620615839958","0.021359620615839958","0.021359620615839958"
"155","0.021430788561701775","0.021430788561701775","0.021430788561701775"
"156","0.021211907267570496","0.021211907267570496","0.021211907267570496"
"157","0.02128436788916588","0.02128436788916588","0.02128436788916588"
"158","0.021344756707549095","0.021344756707549095","0.021344756707549095"
"159","0.021259577944874763","0.021259577944874763","0.021259577944874763"
"160","0.021197007969021797","0.021197007969021797","0.021197007969021797"
"161","0.02125920169055462","0.02125920169055462","0.02125920169055462"
"162","0.02113005705177784","0.02113005705177784","0.02113005705177784"
"163","0.021131232380867004","0.021131232380867004","0.021131232380867004"
"164","0.021077726036310196","0.021077726036310196","0.021077726036310196"
"165","0.021107926964759827","0.021107926964759827","0.021107926964759827"
"166","0.021069614216685295","0.021069614216685295","0.021069614216685295"
"167","0.020969649776816368","0.020969649776816368","0.020969649776816368"
"168","0.020907195284962654","0.020907195284962654","0.020907195284962654"
"169","0.02093338593840599","0.02093338593840599","0.02093338593840599"
"170","0.02086040936410427","0.02086040936410427","0.02086040936410427"
"171","0.02082432247698307","0.02082432247698307","0.02082432247698307"
"172","0.020846417173743248","0.020846417173743248","0.020846417173743248"
"173","0.02075607143342495","0.02075607143342495","0.02075607143342495"
"174","0.020737143233418465","0.020737143233418465","0.020737143233418465"
"175","0.020787445828318596","0.020787445828318596","0.020787445828318596"
"176","0.02074260823428631","0.02074260823428631","0.02074260823428631"
"177","0.020786505192518234","0.020786505192518234","0.020786505192518234"
"178","0.020725952461361885","0.020725952461361885","0.020725952461361885"
"179","0.020709065720438957","0.020709065720438957","0.020709065720438957"
"180","0.02053433284163475","0.02053433284163475","0.02053433284163475"
"181","0.020678969100117683","0.020678969100117683","0.020678969100117683"
"182","0.020681286230683327","0.020681286230683327","0.020681286230683327"
"183","0.020587196573615074","0.020587196573615074","0.020587196573615074"
"184","0.02060798369348049","0.02060798369348049","0.02060798369348049"
"185","0.020447025075554848","0.020447025075554848","0.020447025075554848"
"186","0.020511861890554428","0.020511861890554428","0.020511861890554428"
"187","0.020492343232035637","0.020492343232035637","0.020492343232035637"
"188","0.020307570695877075","0.020307570695877075","0.020307570695877075"
"189","0.02037493884563446","0.02037493884563446","0.02037493884563446"
"190","0.02042359858751297","0.02042359858751297","0.02042359858751297"
"191","0.02046247385442257","0.02046247385442257","0.02046247385442257"
"192","0.02032559923827648","0.02032559923827648","0.02032559923827648"
"193","0.020335504785180092","0.020335504785180092","0.020335504785180092"
"194","0.020405586808919907","0.020405586808919907","0.020405586808919907"
"195","0.02027745358645916","0.02027745358645916","0.02027745358645916"
"196","0.020309031009674072","0.020309031009674072","0.020309031009674072"
"197","0.020162047818303108","0.020162047818303108","0.020162047818303108"
"198","0.020282696932554245","0.020282696932554245","0.020282696932554245"
"199","0.020132586359977722","0.020132586359977722","0.020132586359977722"
"200","0.020128799602389336","0.020128799602389336","0.020128799602389336"
"201","0.020167455077171326","0.020167455077171326","0.020167455077171326"
"202","0.020037615671753883","0.020037615671753883","0.020037615671753883"
"203","0.020058663561940193","0.020058663561940193","0.020058663561940193"
"204","0.0200005192309618","0.0200005192309618","0.0200005192309618"
"205","0.02012566477060318","0.02012566477060318","0.02012566477060318"
"206","0.0200416911393404","0.0200416911393404","0.0200416911393404"
"207","0.019979160279035568","0.019979160279035568","0.019979160279035568"
"208","0.01993759535253048","0.01993759535253048","0.01993759535253048"
"209","0.019886627793312073","0.019886627793312073","0.019886627793312073"
"210","0.02000405453145504","0.02000405453145504","0.02000405453145504"
"211","0.02004040777683258","0.02004040777683258","0.02004040777683258"
"212","0.019947072491049767","0.019947072491049767","0.019947072491049767"
"213","0.01992267183959484","0.01992267183959484","0.01992267183959484"
"214","0.019779283553361893","0.019779283553361893","0.019779283553361893"
"215","0.01985788345336914","0.01985788345336914","0.01985788345336914"
"216","0.019855709746479988","0.019855709746479988","0.019855709746479988"
"217","0.019772330299019814","0.019772330299019814","0.019772330299019814"
"218","0.01981387287378311","0.01981387287378311","0.01981387287378311"
"219","0.019804472103714943","0.019804472103714943","0.019804472103714943"
"220","0.019624417647719383","0.019624417647719383","0.019624417647719383"
"221","0.01964409463107586","0.01964409463107586","0.01964409463107586"
"222","0.01974545791745186","0.01974545791745186","0.01974545791745186"
"223","0.01971878856420517","0.01971878856420517","0.01971878856420517"
"224","0.019672615453600883","0.019672615453600883","0.019672615453600883"
"225","0.019699634984135628","0.019699634984135628","0.019699634984135628"
"226","0.01957467943429947","0.01957467943429947","0.01957467943429947"
"227","0.019637543708086014","0.019637543708086014","0.019637543708086014"
"228","0.019687306135892868","0.019687306135892868","0.019687306135892868"
"229","0.019581882283091545","0.019581882283091545","0.019581882283091545"
"230","0.019648248329758644","0.019648248329758644","0.019648248329758644"
"231","0.0195823535323143","0.0195823535323143","0.0195823535323143"
"232","0.019496453925967216","0.019496453925967216","0.019496453925967216"
"233","0.019454577937722206","0.019454577937722206","0.019454577937722206"
"234","0.019534066319465637","0.019534066319465637","0.019534066319465637"
"235","0.019367462024092674","0.019367462024092674","0.019367462024092674"
"236","0.019443687051534653","0.019443687051534653","0.019443687051534653"
"237","0.019415652379393578","0.019415652379393578","0.019415652379393578"
"238","0.01948472671210766","0.01948472671210766","0.01948472671210766"
"239","0.01946237124502659","0.01946237124502659","0.01946237124502659"
"240","0.01942436769604683","0.01942436769604683","0.01942436769604683"
"241","0.019428348168730736","0.019428348168730736","0.019428348168730736"
"242","0.01939215138554573","0.01939215138554573","0.01939215138554573"
"243","0.01931638829410076","0.01931638829410076","0.01931638829410076"
"244","0.019258765503764153","0.019258765503764153","0.019258765503764153"
"245","0.019235551357269287","0.019235551357269287","0.019235551357269287"
"246","0.019326237961649895","0.019326237961649895","0.019326237961649895"
"247","0.01924441009759903","0.01924441009759903","0.01924441009759903"
"248","0.019235624000430107","0.019235624000430107","0.019235624000430107"
"249","0.01920023187994957","0.01920023187994957","0.01920023187994957"
"250","0.0192754864692688","0.0192754864692688","0.0192754864692688"
"251","0.019201764836907387","0.019201764836907387","0.019201764836907387"
"252","0.01921144686639309","0.01921144686639309","0.01921144686639309"
"253","0.019210470840334892","0.019210470840334892","0.019210470840334892"
"254","0.019107462838292122","0.019107462838292122","0.019107462838292122"
"255","0.019139651209115982","0.019139651209115982","0.019139651209115982"
"256","0.01913030445575714","0.01913030445575714","0.01913030445575714"
"257","0.019111283123493195","0.019111283123493195","0.019111283123493195"
"258","0.019073504954576492","0.019073504954576492","0.019073504954576492"
"259","0.019108816981315613","0.019108816981315613","0.019108816981315613"
"260","0.019072387367486954","0.019072387367486954","0.019072387367486954"
"261","0.019090361893177032","0.019090361893177032","0.019090361893177032"
"262","0.01908673718571663","0.01908673718571663","0.01908673718571663"
"263","0.01902955211699009","0.01902955211699009","0.01902955211699009"
"264","0.01901996321976185","0.01901996321976185","0.01901996321976185"
"265","0.01898599974811077","0.01898599974811077","0.01898599974811077"
"266","0.018918437883257866","0.018918437883257866","0.018918437883257866"
"267","0.018990030512213707","0.018990030512213707","0.018990030512213707"
"268","0.019048091024160385","0.019048091024160385","0.019048091024160385"
"269","0.018971296027302742","0.018971296027302742","0.018971296027302742"
"270","0.018986394628882408","0.018986394628882408","0.018986394628882408"
"271","0.018878266215324402","0.018878266215324402","0.018878266215324402"
"272","0.018854497000575066","0.018854497000575066","0.018854497000575066"
"273","0.018893728032708168","0.018893728032708168","0.018893728032708168"
"274","0.018984463065862656","0.018984463065862656","0.018984463065862656"
"275","0.01882629096508026","0.01882629096508026","0.01882629096508026"
"276","0.0189084243029356","0.0189084243029356","0.0189084243029356"
"277","0.018831394612789154","0.018831394612789154","0.018831394612789154"
"278","0.018846213817596436","0.018846213817596436","0.018846213817596436"
"279","0.018894538283348083","0.018894538283348083","0.018894538283348083"
"280","0.018834082409739494","0.018834082409739494","0.018834082409739494"
"281","0.018829558044672012","0.018829558044672012","0.018829558044672012"
"282","0.018728768453001976","0.018728768453001976","0.018728768453001976"
"283","0.01891143247485161","0.01891143247485161","0.01891143247485161"
"284","0.0188731886446476","0.0188731886446476","0.0188731886446476"
"285","0.018786070868372917","0.018786070868372917","0.018786070868372917"
"286","0.018620872870087624","0.018620872870087624","0.018620872870087624"
"287","0.018657052889466286","0.018657052889466286","0.018657052889466286"
"288","0.018662236630916595","0.018662236630916595","0.018662236630916595"
"289","0.01866236887872219","0.01866236887872219","0.01866236887872219"
"290","0.01859799213707447","0.01859799213707447","0.01859799213707447"
"291","0.018686462193727493","0.018686462193727493","0.018686462193727493"
"292","0.018725519999861717","0.018725519999861717","0.018725519999861717"
"293","0.01867346651852131","0.01867346651852131","0.01867346651852131"
"294","0.01857687346637249","0.01857687346637249","0.01857687346637249"
"295","0.018612472340464592","0.018612472340464592","0.018612472340464592"
"296","0.018583592027425766","0.018583592027425766","0.018583592027425766"
"297","0.01857074163854122","0.01857074163854122","0.01857074163854122"
"298","0.018423862755298615","0.018423862755298615","0.018423862755298615"
"299","0.018610024824738503","0.018610024824738503","0.018610024824738503"
"300","0.018592778593301773","0.018592778593301773","0.018592778593301773"
"301","0.01853342540562153","0.01853342540562153","0.01853342540562153"
"302","0.018463987857103348","0.018463987857103348","0.018463987857103348"
"303","0.01852956973016262","0.01852956973016262","0.01852956973016262"
"304","0.018460137769579887","0.018460137769579887","0.018460137769579887"
"305","0.01840139925479889","0.01840139925479889","0.01840139925479889"
"306","0.01844312995672226","0.01844312995672226","0.01844312995672226"
"307","0.018564704805612564","0.018564704805612564","0.018564704805612564"
"308","0.01843530684709549","0.01843530684709549","0.01843530684709549"
"309","0.018501659855246544","0.018501659855246544","0.018501659855246544"
"310","0.01824861392378807","0.01824861392378807","0.01824861392378807"
"311","0.018283125013113022","0.018283125013113022","0.018283125013113022"
"312","0.018367817625403404","0.018367817625403404","0.018367817625403404"
"313","0.018241381272673607","0.018241381272673607","0.018241381272673607"
"314","0.01827014610171318","0.01827014610171318","0.01827014610171318"
"315","0.01829494722187519","0.01829494722187519","0.01829494722187519"
"316","0.018295589834451675","0.018295589834451675","0.018295589834451675"
"317","0.01830821856856346","0.01830821856856346","0.01830821856856346"
"318","0.018246110528707504","0.018246110528707504","0.018246110528707504"
"319","0.018180569633841515","0.018180569633841515","0.018180569633841515"
"320","0.01821116730570793","0.01821116730570793","0.01821116730570793"
"321","0.01813480071723461","0.01813480071723461","0.01813480071723461"
"322","0.018105052411556244","0.018105052411556244","0.018105052411556244"
"323","0.018270522356033325","0.018270522356033325","0.018270522356033325"
"324","0.0181014034897089","0.0181014034897089","0.0181014034897089"
"325","0.018059756606817245","0.018059756606817245","0.018059756606817245"
"326","0.01810060627758503","0.01810060627758503","0.01810060627758503"
"327","0.018099896609783173","0.018099896609783173","0.018099896609783173"
"328","0.01824234612286091","0.01824234612286091","0.01824234612286091"
"329","0.018083559349179268","0.018083559349179268","0.018083559349179268"
"330","0.018099399283528328","0.018099399283528328","0.018099399283528328"
"331","0.017967185005545616","0.017967185005545616","0.017967185005545616"
"332","0.017987029626965523","0.017987029626965523","0.017987029626965523"
"333","0.018104108050465584","0.018104108050465584","0.018104108050465584"
"334","0.018039483577013016","0.018039483577013016","0.018039483577013016"
"335","0.018003784120082855","0.018003784120082855","0.018003784120082855"
"336","0.01799624413251877","0.01799624413251877","0.01799624413251877"
"337","0.018011238425970078","0.018011238425970078","0.018011238425970078"
"338","0.018013127148151398","0.018013127148151398","0.018013127148151398"
"339","0.01799331046640873","0.01799331046640873","0.01799331046640873"
"340","0.018000271171331406","0.018000271171331406","0.018000271171331406"
"341","0.01791103184223175","0.01791103184223175","0.01791103184223175"
"342","0.017905326560139656","0.017905326560139656","0.017905326560139656"
"343","0.01789931021630764","0.01789931021630764","0.01789931021630764"
"344","0.01794387772679329","0.01794387772679329","0.01794387772679329"
"345","0.01792139746248722","0.01792139746248722","0.01792139746248722"
"346","0.01783313974738121","0.01783313974738121","0.01783313974738121"
"347","0.017689116299152374","0.017689116299152374","0.017689116299152374"
"348","0.017715590074658394","0.017715590074658394","0.017715590074658394"
"349","0.01776871085166931","0.01776871085166931","0.01776871085166931"
"350","0.01788558065891266","0.01788558065891266","0.01788558065891266"
"351","0.017738157883286476","0.017738157883286476","0.017738157883286476"
"352","0.01769651100039482","0.01769651100039482","0.01769651100039482"
"353","0.017793839797377586","0.017793839797377586","0.017793839797377586"
"354","0.017749464139342308","0.017749464139342308","0.017749464139342308"
"355","0.017778856679797173","0.017778856679797173","0.017778856679797173"
"356","0.017680233344435692","0.017680233344435692","0.017680233344435692"
"357","0.01760133169591427","0.01760133169591427","0.01760133169591427"
"358","0.01769149862229824","0.01769149862229824","0.01769149862229824"
"359","0.017578445374965668","0.017578445374965668","0.017578445374965668"
"360","0.017526790499687195","0.017526790499687195","0.017526790499687195"
"361","0.017688509076833725","0.017688509076833725","0.017688509076833725"
"362","0.017524754628539085","0.017524754628539085","0.017524754628539085"
"363","0.017585955560207367","0.017585955560207367","0.017585955560207367"
"364","0.01752418652176857","0.01752418652176857","0.01752418652176857"
"365","0.017597408965229988","0.017597408965229988","0.017597408965229988"
"366","0.017544539645314217","0.017544539645314217","0.017544539645314217"
"367","0.017527583986520767","0.017527583986520767","0.017527583986520767"
"368","0.017540665343403816","0.017540665343403816","0.017540665343403816"
"369","0.01749364845454693","0.01749364845454693","0.01749364845454693"
"370","0.017390111461281776","0.017390111461281776","0.017390111461281776"
"371","0.017565520480275154","0.017565520480275154","0.017565520480275154"
"372","0.017365479841828346","0.017365479841828346","0.017365479841828346"
"373","0.017470434308052063","0.017470434308052063","0.017470434308052063"
"374","0.017331015318632126","0.017331015318632126","0.017331015318632126"
"375","0.01744157262146473","0.01744157262146473","0.01744157262146473"
"376","0.017295682802796364","0.017295682802796364","0.017295682802796364"
"377","0.017420414835214615","0.017420414835214615","0.017420414835214615"
"378","0.017376910895109177","0.017376910895109177","0.017376910895109177"
"379","0.01739330403506756","0.01739330403506756","0.01739330403506756"
"380","0.017317678779363632","0.017317678779363632","0.017317678779363632"
"381","0.01718694157898426","0.01718694157898426","0.01718694157898426"
"382","0.01726866140961647","0.01726866140961647","0.01726866140961647"
"383","0.017331035807728767","0.017331035807728767","0.017331035807728767"
"384","0.017326004803180695","0.017326004803180695","0.017326004803180695"
"385","0.017126018181443214","0.017126018181443214","0.017126018181443214"
"386","0.01717263087630272","0.01717263087630272","0.01717263087630272"
"387","0.017291389405727386","0.017291389405727386","0.017291389405727386"
"388","0.017136137932538986","0.017136137932538986","0.017136137932538986"
"389","0.01711639203131199","0.01711639203131199","0.01711639203131199"
"390","0.017113875597715378","0.017113875597715378","0.017113875597715378"
"391","0.017043041065335274","0.017043041065335274","0.017043041065335274"
"392","0.01710697077214718","0.01710697077214718","0.01710697077214718"
"393","0.016968395560979843","0.016968395560979843","0.016968395560979843"
"394","0.017042454332113266","0.017042454332113266","0.017042454332113266"
"395","0.017022371292114258","0.017022371292114258","0.017022371292114258"
"396","0.01709725521504879","0.01709725521504879","0.01709725521504879"
"397","0.016989096999168396","0.016989096999168396","0.016989096999168396"
"398","0.016928348690271378","0.016928348690271378","0.016928348690271378"
"399","0.0169417392462492","0.0169417392462492","0.0169417392462492"
"400","0.01688356138765812","0.01688356138765812","0.01688356138765812"
"401","0.01698567159473896","0.01698567159473896","0.01698567159473896"
"402","0.017068466171622276","0.017068466171622276","0.017068466171622276"
"403","0.016864916309714317","0.016864916309714317","0.016864916309714317"
"404","0.0168356504291296","0.0168356504291296","0.0168356504291296"
"405","0.01689637452363968","0.01689637452363968","0.01689637452363968"
"406","0.0168690774589777","0.0168690774589777","0.0168690774589777"
"407","0.01686449535191059","0.01686449535191059","0.01686449535191059"
"408","0.016745714470744133","0.016745714470744133","0.016745714470744133"
"409","0.016763342544436455","0.016763342544436455","0.016763342544436455"
"410","0.016788577660918236","0.016788577660918236","0.016788577660918236"
"411","0.016870014369487762","0.016870014369487762","0.016870014369487762"
"412","0.016800522804260254","0.016800522804260254","0.016800522804260254"
"413","0.01675904542207718","0.01675904542207718","0.01675904542207718"
"414","0.016737548634409904","0.016737548634409904","0.016737548634409904"
"415","0.0166612658649683","0.0166612658649683","0.0166612658649683"
"416","0.016709323972463608","0.016709323972463608","0.016709323972463608"
"417","0.016696320846676826","0.016696320846676826","0.016696320846676826"
"418","0.01666698046028614","0.01666698046028614","0.01666698046028614"
"419","0.016605708748102188","0.016605708748102188","0.016605708748102188"
"420","0.01662592403590679","0.01662592403590679","0.01662592403590679"
"421","0.01646033301949501","0.01646033301949501","0.01646033301949501"
"422","0.016548961400985718","0.016548961400985718","0.016548961400985718"
"423","0.016557270660996437","0.016557270660996437","0.016557270660996437"
"424","0.01664385199546814","0.01664385199546814","0.01664385199546814"
"425","0.016500474885106087","0.016500474885106087","0.016500474885106087"
"426","0.016445079818367958","0.016445079818367958","0.016445079818367958"
"427","0.01637963578104973","0.01637963578104973","0.01637963578104973"
"428","0.016504501923918724","0.016504501923918724","0.016504501923918724"
"429","0.016520021483302116","0.016520021483302116","0.016520021483302116"
"430","0.016459068283438683","0.016459068283438683","0.016459068283438683"
"431","0.016445619985461235","0.016445619985461235","0.016445619985461235"
"432","0.01639784313738346","0.01639784313738346","0.01639784313738346"
"433","0.016370872035622597","0.016370872035622597","0.016370872035622597"
"434","0.016348399221897125","0.016348399221897125","0.016348399221897125"
"435","0.01615169085562229","0.01615169085562229","0.01615169085562229"
"436","0.01619774103164673","0.01619774103164673","0.01619774103164673"
"437","0.016278792172670364","0.016278792172670364","0.016278792172670364"
"438","0.016115115955471992","0.016115115955471992","0.016115115955471992"
"439","0.016234617680311203","0.016234617680311203","0.016234617680311203"
"440","0.016259469091892242","0.016259469091892242","0.016259469091892242"
"441","0.01611342281103134","0.01611342281103134","0.01611342281103134"
"442","0.016206512227654457","0.016206512227654457","0.016206512227654457"
"443","0.016095301136374474","0.016095301136374474","0.016095301136374474"
"444","0.016156315803527832","0.016156315803527832","0.016156315803527832"
"445","0.016134994104504585","0.016134994104504585","0.016134994104504585"
"446","0.015987973660230637","0.015987973660230637","0.015987973660230637"
